0,1,2,3,4
3.4 ODM 4.3 Cobertura de vacunación,Porcentaje de niños/as de entre 24 y 35 meses que recibieron la vacuna contra el sarampión antes de cumplir dos años,87.1,,
contra el sarampión (MMR),,,,
3.5                  Cobertura de vacunación contra la hepatitis B,Porcentaje de niños/as de entre 12 y 23 meses que recibieron la tercera dosis de la vacuna contra la hepatitis B (HepB3) antes de cumplir el primer año.,74.9,,
3.6                  Cobertura de vacunación contra la haemophilus influenzae tipo B (Hib),Porcentaje de niños/as de entre 12 y 23 meses que recibieron la tercera dosis de la vacuna contra la Hib (Hib3) antes de cumplir el primer año.,74.9,,
3.7                  Cobertura de vacunación contra la fiebre amarilla,Porcentaje de niños/as de entre 24 y 35 meses que recibieron la vacuna contra la fiebre amarilla antes de cumplir 24 mesesv.,80.4,,
3.8     Cobertura completa de vacunaciones,Porcentaje de niños/as de entre 24 y 35 meses que recibieron todasvilas vacunas recomendadas en el calendario nacional de vacunación antes de cumplir el primer año (MMR dos años),5.1,,
Diarrea,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
- Niños/as con diarrea,Porcentaje de niños/as menores de cinco años con un episodio de diarrea en las 2 últimas semanas.,12.1,,
- Tratamiento de la,Porcentaje de niños/as menores de cinco años con un episodio,52.4,,
diarrea con sobres de,de diarrea en las 2 últimas semanas que recibieron SRO.,,,
sales de rehidratación,,,,
oral (SRO),,,,
3.12                           Tratamiento de la diarrea con terapia de rehidratación oral (TRO) y alimentación continuada,"Porcentaje de niños/as menores de cinco años con un episodio de diarrea en las 2 últimas semanas que recibieron TRO (paquete de SRO, SRO líquido pre-envasado o incremento de líquidos) y alimentación continuada durante el episodio de diarrea.",52.7,,
Síntomas de Infección Respiratoria Aguda (IRA),,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
-                 Niños/as con síntomas de Infección Respiratoria Aguda (IRA),Porcentaje de niños/as menores de cinco años con síntomas de IRA en las 2 últimas semanas.,4.1,,
3.13                    Búsqueda de atención para niños/as con síntomas de ARI,Porcentaje de niños/as menores de cinco años con síntomas de ARI en las 2 últimas semanas para cuyos casos se buscó consejo o tratamiento en un centro de salud o por parte de un profesional.,81.6,,
3.14                       Tratamiento con antibióticos para niños/as con síntomas de ARI,Porcentaje de niños/as menores de cinco años con síntomas de ARI en las 2 últimas semanas que recibieron antibióticos.,79.5,,
Agua y Saneamiento,,,,
Indicador de MICS,Indicador,Descripción,Valor,
-                Uso de fuentes de agua mejoradas para beber (definición nacional)A,Porcentaje de miembros del hogar que usan fuentes mejoradas de agua para beber.,94.9,,
4.1 ODM 7.8,Uso de fuentes de agua mejoradas para beber,Porcentaje de miembros del hogar que usan fuentes mejoradas de agua para beber.,94.9,
-                Tratamiento de agua (definición nacional)A,Porcentaje de integrantes del hogar que usan agua no mejorada para beber y que utilizan un método de tratamiento apropiado.,30.0,,
4.2 Tratamiento de agua,Porcentaje de integrantes del hogar que usan agua no mejorada para beber y que utilizan un método de tratamiento apropiado.,31.3,,
4.3 ODM 7.9,Uso de saneamiento mejorado,Porcentaje de integrantes del hogar que usan instalaciones de saneamiento mejoradas que no están compartidas.,84.8,
4.4                    Eliminación segura de las heces de los niños/as,Porcentaje de niños/as entre 0 y 2 años cuya última deposición se eliminó de manera segura.,42.6,,
"A Para la definición de fuente de agua mejorada, Panamá consideró camión cisterna y el agua embotellada como fuente mejorada de",,,,
agua y agua de lluvia como fuente no mejorada.,,,,
Anticoncepción y necesidad no satisfecha,,,,
Indicador de MICS,Indicador,Descripción,Valor,
- Tasa global de fecundidad,Tasa de fecundidadA de mujeres entre 15 y 49 años de edad,2.7,,
5.1 ODM 5.4,Tasa de natalidad entre adolescentes,Tasa de fecundidad específicaA por edad en mujeres de,81,
,,entre 15 y 19 años para el año antes de la encuesta.,,
5.3 ODM 5.3,Tasa de prevalencia de anticonceptivos,Porcentaje de mujeres entre 15 y 49 años actualmente casadas o en unión que usan (o que sus parejas ) algún método anticonceptivo (moderno o tradicional),62.8,
5.4 ODM 5.6,Necesidad no satisfecha,"Porcentaje de mujeres entre 15 y 49 años que actualmente están casadas o en unión, en edad fértil y que desean espaciar los nacimientos o limitar la cantidad de niños/as que tengan y que actualmente no usan que usan anticonceptivo",16.4,
A La tasa de fecundidad para cada grupo de edad se define como el número de nacidos vivos en un grupo de edad específico durante un,,,,
"periodo de tiempo determinado, dividido por el número promedio de mujeres en ese grupo de edad durante el mismo lapso de tiempo, expresado por 1.000 mujeres. La tasa de fecundidad para cada grupo de edad en mujeres de 15 a 49 años de edad se denomina también tasa de natalidad entre adolescentes.",,,,
La tasa global de fecundidad (TGF) se calcula sumando las tasas de fecundidad para cada grupo de edad calculadas para los cinco grupos de edad de mujeres desde los 15 hasta los 49 años. El TGF denota el número promedio de niños/as a los que una mujer habrá dado a luz al final de su edad reproductiva (a los 50 años de edad) si prevalecen las tasas actuales de fecundidad,,,,
Métodos modernos,60.1,,Métodos tradicionales,2.7
Esterilización femenina,25.0,,Abstinencia periódica,0.9
Esterilización masculina,0.5,,Retiro,1.1
DIU,2.4,,Otro,0.5
Inyectables,16.3,,,
Implantes,0.2,,Cualquier método,62.8
Píldora,11.4,,,
Condón masculino,3.7,,Sin método,37.2
Condón femenino,0.0,,,
Diafragma/espuma/lubricante,0.6,,,
LAM,0.2,,,
Atención materna y del recién nacido,,,,
Indicador de,Valor,,,
MICS Indicador Descripción,,,,
5.5a ODM 5.5 Cobertura de atención Porcentaje de mujeres de entre 15 y 49 años con un nacido,,,,
5.5b ODM 5.5 prenatal vivo en los 2 años anteriores a la encuesta que fueron,,,,
atendidas durante el embarazo de su último nacido vivo,,,,
(a) al menos una vez por alguna persona capacitada,93.4,,,
(b) al menos cuatro veces por algún profesional.,87.9,,,
5.6                    Contenido de atención            Porcentaje de mujeres de entre 15 y 49 años que tuvieron prenatal un nacido vivo en los 2 años anteriores a la encuesta y a las,86.8,,,
cuales se les midió la presión arterial y se les tomó muestras de orina y sangre durante el último embarazo que tuvo como resultado un nacido vivo.,,,,
5.7    ODM 5.2    Asistencia en el parto por     Porcentaje de mujeres de entre 15 y 49 años que tuvieron alguna persona capacitada un nacido vivo en los 2 años anteriores a la encuesta y que,91.6,,,
fueron asistidas durante el alumbramiento de un nacido vivo por personal de salud capacitado.,,,,
5.8 Partos institucionales Porcentaje de mujeres de entre 15 y 49 años que tuvieron,91.2,,,
un nacido vivo durante los 2 años anteriores a la encuesta y que dieron a luz en algún centro de salud.,,,,
5.9                                Cesárea                                Porcentaje de mujeres de entre 15 y 49 años cuyo último nacido vivo en los 2 años anteriores a la encuesta nació por medio de una cesárea.,27.7,,,
Controles de salud Post-natales,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
5.10                Estancia post-parto en un centro de salud,Porcentaje de mujeres de entre 15 y 49 años que permanecieron en un centro de salud por 12 horas o más después del parto de su último nacido vivo en los últimos 2 años,98.0,,
5.11                    Chequeos post-natales para el recién nacido,"Porcentaje de los últimos nacido vivo en los 2 años anteriores a la encuesta que recibieron un chequeo mientras estuvieron en un centro de salud o en casa después del parto, o un chequeo post- natal durante una visita dentro de los 2 días posteriores al nacimiento",92.8,,
5.12                    Chequeos post-natales para la madre,"Porcentaje de mujeres de entre 15 y 49 años que recibieron un chequeo mientras estuvieron en un centro de salud o en casa después del parto, o un chequeo post- natal durante una visita dentro de los 2 días posteriores al nacimiento de su último nacido vivo en los dos últimos años",91.8,,
Desarrollo infantil,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
6.1                  Asistencia a educación infantil temprana,Porcentaje de niños/as de entre 36 y 59 meses que asisten a un programa de educación infantil temprano.,36.8,,
6.2 Apoyo al aprendizaje,Porcentaje de niños/as de 36 a 59 meses de edad con los cuales algún adulto ha realizado en los últimos 3 días cuatro o más actividades para promover su aprendizaje y prepararlos para la escuela.,73.5,,
6.3          Apoyo paterno para el aprendizaje,Porcentaje de niños/as de 36 a 59 meses de edad cuyo padre biológico ha realizado en los últimos 3 días cuatro o más actividades para promover el aprendizaje y prepararlos para la escuela.,44.7,,
6.5              Disponibilidad de libros infantiles,Porcentaje de niños/as menores de 5 años que tienen tres o más libros infantiles.,26.0,,
6.6 Disponibilidad de juguetes,Porcentaje de niños/as menores de 5 años que tienen dos o más juguetes.,68.8,,
6.7 Cuidado inadecuado,Porcentaje de niños/as menores de 5 años que fueron dejados solos o al cuidado de otro niño/a de menos de 10 años de edad durante más de una hora al menos en la última semana.,2.6,,
6.8             Índice de desarrollo infantil      Porcentaje de niños/as entre 36 y 59 meses que presentan temprano un desarrollo adecuado en al menos tres de los siguientes,80.2,,,
"cuatro ámbitos: alfabetismo-aptitud numérico, físico, socio- emocional y dominio del aprendizaje.",,,,
Alfabetización y educaciónvii,,,,
Indicador de MICS,Indicador,Descripción,Valor,
7.1 ODM 2.3,Tasa de alfabetización entre mujeres jóvenes,Porcentaje de mujeres de entre 15 y 24 años que pueden leer una oración simple y corta acerca de la vida diaria o que asistieron a la escuela secundaria o superior.,97.0,
7.2                 Preparación para la escuela,Porcentaje de niños/as en primer grado de la escuela primaria que asistió al preescolar durante el año anterior.,88.8,,
7.3                  Tasa neta de ingreso escolar en primaria,Porcentaje de niños/as en edad de ingreso escolar que asiste a primer grado de la escuela primaria.,91.2,,
7.4 ODM 2.1,Tasa de asistencia neta a la escuela primaria (ajustada),Porcentaje de niños/as en edad de asistir a la escuela primaria que actualmente asisten a la escuela primaria o secundaria.,97.1,
7.5                             Tasa de asistencia neta a la escuela secundaria (ajustada),Porcentaje de niños/as en edad de asistir a la escuela secundaria que actualmente asisten a la escuela secundaria o superior.,80.2,,
7.6 ODM 2.2,Niños/as que alcanzan el último grado de la escuela primaria,Porcentaje de niños/as que ingresan en el primer grado de la escuela primaria y que eventualmente alcanzan el último grado.,96.9,
7.7                Tasa de finalización de primaria,Número de niños/as que asisten al último grado de la escuela primaria (excluyendo a los repetidores) dividido por el número de niños/as en edad de completar la escuela primaria (edad apropiada al último grado de la escuela primaria),99.3,,
7.8                 Tasa de transición a la escuela secundaria,Número de niños/as que asiste al último grado de la escuela primaria durante el año escolar anterior que están en el primer año de escuela secundaria durante el año escolar actual dividido por el número de niños/as que cursa el último grado de la escuela primaria durante el último año escolar.,93.9,,
7.9 ODM 3.1,Índice de paridad de géneros (escuela primaria),Tasa de asistencia neta (ajustada) de niñas dividida por la tasa neta de asistencia a la escuela primaria de niños.,1.00,
7.10 ODM 3.1,Índice de paridad de géneros (escuela secundaria),Tasa de asistencia neta (ajustada) de niñas dividida por la tasa neta de asistencia a la escuela secundaria de niños.,1.09,
Registro del nacimiento,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
8.1 Registro de nacimiento,Porcentaje de niños/as menores de 5 años cuyo nacimiento se reportó como registrado.,95.6,,
Disciplina del niño/a,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
8.3 Disciplina violenta,Porcentaje de niños/as de entre 1 y 14 años que experimentaron agresión psicológica o castigo físico durante el último mes anterior a la encuesta.,44.9,,
Matrimonio temprano,,,,
Indicador de MICS,Indicador,Descripción,Valor,
8.4                      Matrimonio antes de los 15 años,Porcentaje de mujeres de entre 15 y 49 años que se casaron o unieron por primera vez antes de los 15 años de edad.,6.2,,
8.5                      Matrimonio antes de los 18 años,Porcentaje de mujeres de entre 20 y 49 años que se casaron o unieron por primera vez antes de los 18 años de edad,25.6,,
8.6 Jóvenes de entre 15 y 19,Porcentaje de mujeres de entre 15 y 19 años actualmente,14.1,,
años que están,casados o en unión.,,,
actualmente casados o en,,,,
unión,,,,
8.7 Poligamia,Porcentaje de mujeres de entre 15 y 49 años en una unión polígama.,3.3,,
8.8a,Diferencia de edad entre,Porcentaje de mujeres jóvenes actualmente casadas o en,,
8.8b,los esposos,unión cuyos esposos son 10 años o más mayores que ellas.,,
,(a) en mujeres de entre 15 y 19 años,15.4,,
,(b) en mujeres de entre 20 y 24 años,16.9,,
Actitudes hacia la violencia doméstica,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
8.12         Actitudes hacia la violencia domestica,"Porcentaje de mujeres de entre 15 y 49 años que declaran que está justificado que el esposo/pareja golpee o pegue a la mujer en al menos una de las siguientes circunstancias: (1) sale sin avisarle, (2) descuida a los niños/as, (3) discute con él, (4) rehúsa mantener relaciones sexuales con él, (5) quema la comida.",5.7,,
Estructura familiar de los niños/as,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
8.13            Estructura familiar de los niños/as,Porcentaje de niños/as de 0 a 17 años de edad que no viven con ninguno de los padres biológicos.,7.3,,
8.14                      Prevalencia de niños/as con uno o ambos padres muertos,Porcentaje de niños/as de 0 a 17 años de edad con uno o ambos padres biológicos muertos.,4.0,,
8.15                       Niños/as con al menos uno de los padres viviendo en el extranjero,Porcentaje de niños/as de 0-17 años de edad con al menos uno de los padres biológicos viviendo en el extranjero.,0.2,,
Conocimientos y actitudes sobre el VIH/SIDA,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
- Ha oído hablar del SIDA,Porcentaje de mujeres de entre 15 y 49 años que han oído hablar del SIDA.,97.1,,
9.1 ODM 6.3 Conocimiento sobre la,Porcentaje de mujeres de entre 15 y 24 años de edad que identifican correctamente dos formas de prevenir la transmisión sexual del VIHviii y que rechazan las concepciones erróneas más comunes sobre la transmisión,37.1,,
prevención del VIH entre mujeres jóvenes,del VIH.,,,
9.2          Conocimiento sobre la transmisión del VIH de madre a hijo,Porcentaje de mujeres de entre 15 y 49 años que identifican correctamente los tres medios de transmisión del VIHix de madre a hijo.,48.7,,
9.3                     Actitudes de aceptación hacia las personas que viven con el VIH,Porcentaje de mujeres de entre 15 y 49 años que expresan aceptar actitudes para las cuatro preguntasx sobre las personas que viven con el VIH.,23.0,,
Prueba del VIH,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
9.4                             Mujeres que saben dónde hacerse la prueba del VIH,Porcentaje de mujeres de entre 15 y 49 años que han declarado tener conocimiento de un lugar para la prueba del VIH.,84.6,,
9.5                            Mujeres que se hicieron la prueba del VIH y conocen los resultados,Porcentaje de mujeres de entre 15 y 49 años de edad que se hicieron la prueba del VIH durante los 12 meses anteriores a la encuesta y que conocen el resultado.,12.8,,
9.6                      Mujeres Jóvenes sexualmente activas que se hicieron la prueba del VIH y conocen los resultados,"Porcentaje de mujeres jóvenes de entre 15 y 24 años que han mantenido relaciones sexuales durante los 12 meses antes de la encuesta, que se hicieron la prueba del VIH durante los últimos 12 meses anteriores a la encuesta y que conocen el resultado.",25.8,,
9.7                Consejería sobre el VIH durante la atención prenatal,Porcentaje de mujeres de entre 15 y 49 años que dieron a luz en los 2 años anteriores a la encuesta y recibieron cuidados prenatales y que informan haber recibido asesoramiento sobre el VIH durante dichos cuidados.,54.1,,
9.8                            Prueba del HIV durante la atención prenatal,Porcentaje de mujeres de entre 15 y 49 años que dieron a luz en los 2 años anteriores a la encuesta y recibieron cuidados prenatales y que informan que se les ofreció y aceptaron hacerse una prueba del VIH durante la atención prenatal y que recibieron los resultados.,77.8,,
Comportamiento sexual,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
9.9                      Mujeres jóvenes que nunca han mantenido relaciones sexuales,Porcentaje de mujeres de entre 15 y 24 años que nunca se han casado/unido y nunca han mantenido relaciones sexuales.,59.0,,
9.10                         Relaciones sexuales antes de los 15 años en mujeres jóvenes,Porcentaje de mujeres de entre 15 y 24 años que mantuvieron relaciones sexuales antes de los 15 años de edad.,11.2,,
9.11               Mezcla de edades de las parejas sexuales,Porcentaje de mujeres jóvenes de entre 15 y 24 años que mantuvieron relaciones sexuales en los 12 meses anteriores a la encuesta con un compañero que era 10 años o más mayor.,14.8,,
9.12            Parejas sexuales múltiples,Porcentaje de mujeres de entre 15 y 49 años que mantuvieron relaciones sexuales con más de un compañero en los 12 últimos meses.,2.8,,
9.13 Uso del preservativo,Porcentaje de mujeres de entre 15 y 49 años que informan,43.7,,
durante la relación,haber tenido más de un compañero sexual en los 12 últimos,,,
sexual con varios,meses y que también informan de haber usado un preservativo,,,
compañeros sexuales,la última vez que mantuvieron relaciones sexuales.,,,
9.14                Relaciones sexuales con parejas sexuales ocasionales,Porcentaje de mujeres jóvenes sexualmente activas de entre 15 y 24 años que han mantenido relaciones sexuales con un compañero que no es su esposo o pareja habitual en los 12 últimos meses.,42.4,,
9.15 ODM 6.2 Uso del preservativo con,"Porcentaje de mujeres de entre 15 y 24 años que informan haber usado un preservativo durante la relación sexual con su último compañero sexual que no era su esposo o pareja habitual, en los 12 últimos meses.",52.0,,
compañeros sexuales ocasionales,,,,
Huérfanos,,,,
Indicador de MICS,Indicador,Descripción,Valor,
9.16 ODM 6.4,Tasa de asistencia a la,Proporción que asiste a la escuela entre niños/as de 10 a 14,(*),
,escuela por parte de,años de edad que han perdido a ambos padres dividida por la,,
,huérfanos frente a la,proporción de los niños/as de 10 a 14 años de edad que asisten,,
,asistencia a la escuela,a la escuela y cuyos padres están vivos y que viven con uno de,,
,por parte de niños no,los padres o con ambos.,,
,huérfanos,,,
(*) Cifras que se basan en menos de 25 casos no ponderados.,,,,
Acceso a los medios de comunicación,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
10.1   Exposición a los medios de comunicación,"Porcentaje de mujeres de entre 15 a 49 años que, por lo menos una vez a la semana, leen un diario o revista, escuchan la radio y ven la televisión.",44.3,,
Uso de tecnologías de la información/comunicación,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
10.2 Uso de computadoras,Porcentaje de mujeres de entre 15 a 24 años que usaron una computadora durante los últimos 12 meses.,73.4,,
10.3 Uso de internet,Porcentaje de mujeres de entre 15 a 24 años que usaron internet durante los últimos 12 meses.,73.1,,
Bienestar subjetivo,,,,
Indicador de,Descripción,Valor,,
MICS Indicador,,,,
11.1 Satisfacción con la vida,Porcentaje de mujeres de entre 15 a 24 años que están satisfechas con la vida en general.,76.1,,
11.2 Felicidad,Porcentaje de mujeres de entre 15 a 24 años que son muy felices o algo felices.,90.4,,
11.3                 Percepciones de una vida mejor,"Porcentaje de mujeres de entre 15 a 24 años cuyas vidas habían mejorado durante el último año, y que esperan que sus vidas mejoraran en un año.",51.7,,
