0,1,2,3,4,5
,3.15,,6,Enfants de moins de 5 ans dormant sous,
,,,une moustiquaire imprégnée d'insecticide,,
,,,(Mil),"38,1",pour cent
,3.16,,Enfants avec fièvre qui ont eu un test de,,
,,,paludisme,"17,2",pour cent
,3.17,,"Enfants de moins de 5 ans avec fièvre,qui",,
,,,ont reçu un traitement antipaludéen,,
,,,recommandé et donné dans les 24 heures,,
,,,après le début des symptômes,"23,8",pour œnt
3.18,6,,Enfants de moins de 5ans avec fièvre qui,,
,,,ont été traités avec un antipaludéen,,
,,,quelconque,"39,1",pour cent
3.19,,,Femmes enceintes qui ont dormi sous une,,
,,,moustiquaire imprégnée d'insecticide,"42,6",pour cent
3.20,,,Femmes de 15-49 ans qui ont reçu au moins,,
,,,2 doses de SP/Fansidar pour prévenir le,,
,,,paludisme durant les consultations,,
,,,prénatales de leur dernière grossesse,"20,8",pour cent
Lavage des,3.21,,Ménages ayant de l'eau et du savon dans un,,
mains,,,endroit spécial pour le lavage des mains,"26,6",pour cent
,3.22,,Ménages qui ont du savon n'importe où,,
,,,dans le logement,"50,9",pour cent
EAU ET ASSAINISSEMENT,,,,,
Eau et,4.1,,7,Membres des ménages utilisant une source,
Assainissement,,,d'eau de boisson améliorée,"46,5",pour cent
,4.2,,Membres des ménages utilisant dessources,,
,,,d'eau de boisson non améliorées et qui,,
,,,emploient une méthode de traitement d'eau,,
,,,appropriée,"2,1",pour cent
,4.3,,7,Membres des ménages utilisant des,
,,,installations sanitaires améliorées qui ne,,
,,,sont pas partagées,"5,9",pour œnt
,4.4,,Enfants de 0-2 ans dont les dernières selles,,
,,,ont été évacuées de façon adéquate,"56,5",pour cent
SANTE DE LA REPRODUCTION,,,,,
"Fécondité,",5.1,5,Taux de fécondité des femmes de 15-19 ans,135,pour mille
Contraception et Besoins non satisfaits,"5.2
5.3",5,"Femmes de 20-24 ans qui ont eu au moins une naissance vivante avant l'âge de 18 ans
Femmes de 15-49 ans actuellement mariées","25,1",pour cent
,,,ou en union qui utilisent une méthode de,,
,,,contraception (traditionnelle ou moderne),"17,7",pour cent
,5.4,,5,Femmes de 15-49 ans mariées ou en union,
,,,qui sont fécondes et qui désirent espacer,,
,,,leurs naissances ou limiter le nombre,,
,,,d'enfants et quin'utilisent pas de méthode,,
,,,contraceptive,"24,2",pour cent
"Soins prénatals,",5.5a,,5,"Femmes de 15-49 ans suivies durant leur dernière grossesse,dans les deux années ayant précédé l'enquête :
.par au moins un personnel qualifié.au moins 4 fois par n'importe quel agent
C. de santé",
accouchements,,,,,
assistés et,,,,,
accouchements institutionnels,5.Sb,,"87,3",pour cent,
,,,"43,8",pour cent,
"Soins prénatals, accouchements assistés et accouchements institutionnels","5.5a
5.Sb",,5,"Femmes de 15-49 ans suivies durant leur dernière grossesse, dans les deux années ayant précédé l'enquête :
.par au moins un personnel qualifé
.au moins 4 fois par n'importe quel agent de santé",
,5.6,,Femmes de 15-49 ans avec une naissance,,
,,,vivante dans les deux ans précédant,,
,,,l'enquête qui ont eu une prise de tension et,,
,,,ont donné des échantillons d'urine et de,,
,,,sang durant leur dernière grossesse,"37,3",pour cent
5.7,5,,Femmes de 15-49 ans avec une naissance,,
,,,"vivante dans les 2 ans précédant l'enquête,",,
,,,qui ont été assistées durant l'accouchement,,
,,,par un personnel qualifié,"74,2",pour cent
5.8,,,Femmes de 15-49 ans avec une naissance,,
,,,"vivante dans les 2 ans précédant l'enquête,",,
,,,qui ont accouché dans une formation,,
,,,sanitaire,"74,9",pour cent
5.9,,,Naissances vivantes au cours des deux,,
,,,années précédant l'enquête qui sont,,
,,,survenues par césarienne,"7,2",pour cent
DEVELOPPEMENT DU 1EUNE ENFANT,,,,,
Développement,6.1,,Enfants de 36-59 mois avec qui un adulte,,
dujeune enfant,,,s'est engagé dans 4 activités de promotion,,
,,,d'apprentissage et de préparation scolaire,,
,,,"ou plus,au cours des 3 derniersjours","61,4",pour cent
,6.2,,Enfants de 36-59 mois dont le père s'est,,
,,,engagé dans 4 activités de promotion,,
,,,d'apprentissage et de préparation scolaire,,
,,,"ou plus,au cours des 3 derniersjours","36,3",pour cent
,6.3,,Enfants de moins de 5 ans qui ont au moins,,
,,,3 livres pour enfants,"0,6",pour cent
,6.4,,Enfants de moins de 5 ans qui ont au moins,,
,,,2 objets ludiques,"29,0",pour cent
,6.5,,Enfants de moins de 5 ans laissés seuls ou,,
,,,sous la garde d'un autre enfant de moins de,,
,,,10 ans durant plus d'l heure au moins une,,
,,,fois au cours de la semaine précédant,,
,,,l'enquête,"59,9",pour cent
,6.6,,Enfants de 36-59 mois dont le,,
,,,"développement du langage cognitif, du",,
,,,"physique,du socio-émotionnel et de",,
,,,l'apprentissage est dans les normes,"49,4",pour cent
,6.7,,Enfants de 36-59 mois qui fréquentent,,
,,,l'enseignement préscolaire,"4,9",pour cent
EDUCATION,,,,,
Alphabétisation,7.1,,2,Taux d'alphabétisation chez les femmes de,
et Fréquentation,,,15-24 ans,"51,3",pour cent
scolaire,7.2,,Enfants en 1ère année primaire qui ont,,
,,,fréquenté un enseignement préscolaire,,
,,,l'année précédente,"7,9",pour cent
,7.3,,Taux net d'admission à l'école primaire,"51,3",pour cent
,7.4,2,Taux net de fréquentation du cycle primaire,"74,8",pour cent
,7.5,,Taux net de fréquentation du cycle,,
,,,secondaire,"31,8",pour cent
,7.6,,2,Enfants atteignant la dernière classe du,
,,,primaire (Taux de survie scolaire du cycle,,
,,,primaire),"71,9",pour cent
,7.7,,Taux net d'achèvement du cycle primaire,"14,4",pour cent
,7.8,,Taux de transition du primaire au,,
,,,secondaire,"87,2",pour cent
Parité entre les sexes,7.9,3,Indice de parité des sexes (niveau primaire),"0,93","fille pour 1
garçon"
,,3,Indice de parité des sexes,,fille pour 1
,,,(niveau secondaire),"0,81",garçon
PROTECTION DE L'ENFANT,,,,,
Enregistrement des naissances,8.1,,Enfants de moins de 5ans dont la naissance a été enregistrée à l'Etat Civil,"27,8",pour cent
Travail des,8.2,,Enfants de 5-14 ans qui travaillent,,
enfants,,,actuellement,"42,2",pour cent
,8.3,,Elèves ouvriers (Enfants de 5-14 ans,,
,,,impliqués dans le travail des enfants qui,,
,,,fréquentent l'école),"71,2",pour cent
,8.4,,Ouvriers élèves (Enfants de 5-14 ans,,
,,,fréquentant l'école qui sont impliqués dans,,
,,,le travail des enfants),"44,7",pour cent
Discipline de l'enfant,8.5,,Enfants de 2-14 ans qui ont subi au cours du mois précédant l'enquête un des actes suivants :1) uniquement des punitions non violentes ;2) une agression psychologique en guise de punition ;3) un châtiment corporel mineur ;4) un châtiment corporel sévère,"91,6",pour cent
Mariage précoce,8.6,,Femmes de 15-49 ans mariées ou en union,,
et Polygamie,,,"pour la première fois, avant l'âge de 15 ans","10,5",pour cent
,8.7,,Femmes de 20-49 ans mariées ou en union,,
,,,pour la première fois avant l'âge de 18ans,"44,6",pour cent
,8.8,,Jeunes femmes de 15-19 ans actuellement,,
,,,mariées ou en union,"25,0",Pour cent
,8.9,,Femmes de 15-49 ans en mariage/union,,
,,,polygamique,"22,5",Pour cent
Différences d'âges entre les conjoints,"8.10a
8.10b",,"Femmesactuellement mariées ou en union dont Y époux/partenaire est plus âgé de 10 ans ou plus
femmes de 15-19 ans femmes de 20-24 ans","13,6
17,2",pour cent pour cent
Attitudes vis-à- vis de la violence conjugale,8.14,,"Femmes qui estiment qu'il estjustifié qu'un mari frappe ou batte safemme dans au moins une des circonstances suivantes :(1) elle sort sans le lui dire, (2) elle néglige les enfants, (3) elle discute sesopinions, (4) elle refuse d'avoir des rapports sexuels avec lui,
(5) elle brO.le lanourriture","75,9",pour cent
Orphelins,8.17,,"Enfants de 0-17 ans qui vivent dans le
ménage sans aucun parent biologique","12,1",pour cent
,8.18,,Prévalence d'orphelins (enfants de 0-17 ans qui ont un ou les deux parents décédés),"10,3",pour cent
,8.19,,6,Enfants de 10-14 ans orphelins de père et de,
,,,mère qui fréquentent l'école,"63,4",pour cent
,8.20,,6,Enfants de 10-14 ans dont les deux parents,
,,,"sont vivants,qui vivent avec au moins l'un",,
,,,d'entre eux et qui fréquentent Yécole,"85,1",pour cent
VUUSlDAET COMPORTEMENT SEXUEL,,,,,
Connaissance,9.1,,Femmes de 15-49 ans ayant une,,
du VIH/SIDA,,,connaissance approfondie de la prévention,,
et Attitudes à,,,du VIH/SIDA,"14,7",pour cent
l'égard des,9.2,,6,Jeunes femmes de 15-24 ans ayant une,
personnes,,,connaissance approfondie de la prévention,,
"vivant avec le
vœ",9.3,,"du VIH/SIDA
Femmes de 15-49 ans ayant une","15,2",pour cent
,,,connaissance complète de la transmission,,
,,,du VIH/SIDA de la mère à l'enfant,"37,2",pour cent
,9.4,,Femmes de 15-49 ans exprimant des,,
,,,attitudes bienveillantes aux 4 questions en,,
,,,rapport avec les personnes vivant avec le,,
,,,VIH,"7,5",pour cent
Connaissance,9.5,,Femmes de 15-49 ans qui connaissent un,,
d'un endroit,,,endroit pour le dépistage du VIH,"38,8",pour cent
"pour le test du
vœ, conseils et
test durant les soins prénatals",9.6,,Femmes de 15-49 ans qui ont subi un test de dépistage du VIH durant les 12 derniers mois et qui en connaissent le résultat,"13,2",pour cent
,9.7,,Jeunes femmes de 15-24 ans sexuellement,,
,,,actives qui ont subi un test de dépistage du,,
,,,VIH durant les 12 derniers mois et qui en,,
,,,connaissent le résultat,"15,2",pour cent
,"9.8
9.9",,"Femmes de 15-49 ans qui ont eu des consultations prénatales au cours desquelles elles ont reçu des conseils sur le VIH/SIDA
Femmes de 15-49 ans qui ont eu des consultations prénatales au cours desquelles elles ont été testées pour le VIH/SIDA et ont reçu le résultat","45,7
16,3","pour cent
pour cent"
Comportements,9.10,,Jeunesfemmes de 15-24 ans jamais mariées,,
sexuels liés à la,,,qui n'ont jamais eu des rapports sexuels,"51,6",pour cent
transmission du VIH,9.11,,Jeunes femmes de 15-24 ans qui ont eu des rapports sexuels avant l'âge de 15 ans,"21,3",pour cent
,9.12,,Jeunesfemmes de 15-24 ans quiont eu des,,
,,,rapports sexuels au cours des 12 mois,,
,,,précédant l'enquête avec un partenaire plus,,
,,,âgé de 10ans ou plus,"11,7",pour cent
,9.13a,,Femmes de 15-49 ans qui ont eu des,,
,,,rapports sexuels avec plus d'un partenaire,,
,,,au cours des 12 mois précédant l'enquête,"5,7",pour cent
,9.13b,,Femmes de 15-24 ans qui ont eu des,,
,,,rapports sexuels avec plus d'un partenaire,,
,,,au cours des 12 mois précédant l'enquête,"7,3",pour cent
,9.14a,,Femmes de 15-49 ans quiont eu des,,
,,,rapports sexuels avec plus d'un partenaire,,
,,,dans les 12 mois précédant l'enquête et qui,,
,,,ont utilisé un condom la dernière fois,,
,,,qu'elles ont eu desrapports sexuels,"15,0",pour cent
,9.14b,,Femmes de 15-24 ans quiont eu des,,
,,,rapports sexuels avec plus d'un partenaire,,
,,,dans les 12 mois précédant l'enquête et qui,,
,,,ont utilisé un condom la dernière fois,,
,,,qu'elles ont eu desrapports sexuels,"15,9",pour cent
,9.15,,Femmes de 15-24 ans ayant eu des rapports,,
,9.16,,sexuels avec un partenaire occasionnel au cours des 12 mois ayant précédé l'enquête,"25,2",pour cent
,,,6,Femmes de 15-24 ans ayant eu des rapports,
,,,sexuels avec un partenaire occasionnel au,,
,,,cours des 12 mois ayant précédé l'enquête et,,
,,,qui ont utilisé un condom la dernière fois,,
,,,qu'elles ont eu desrapports sexuels,"6,0",pour cent
