0,1,2,3,4,5
,8.10b,,Age 20-24,2.0,percent
,8.14,,Accepting attitudes towards domestic violence,,
Domestic violence,,,Women (age 15-49),10.1,percent
,,,Men (age 15-54),8.8,percent
,9.17,,Children living arrangements,6.0,percent
,9.18,,Prevalence of children with one or both parents dead,6.6,percent
Orphaned children,9.19,6.4,School attendance of orphans,100.0,percent
,9.20,6.4,School attendance of non-orphans,98.2,percent
Topic,MICS4,MDG,Indicator,,Value
,Indicator Number1,Indicator Number,,,
HIV AND AIDS AND SEXUAL BEHAVIOUR,,,,,
,9.1,,Comprehensive knowledge about HIV prevention,,
,,,Women (age 15-49),28.5,percent
,,,Men (age 15-54),26.3,percent
,CS.10,,Ever heard of HIV,,
,,,Women (age 15-49),92.6,percent
,,,Men (age 15-54),88.3,percent
,9.2,6.3,Comprehensive knowledge about HIV prevention among young people,,
,,,(15-24 years),,
HIV and AIDS knowledge and attitudes,,,,,
,,Women,31.6,percent,
,,,Men,29.3,percent
,9.3,,Knowledge of mother-to-child transmission of HIV,,
,,,Women (age 15-49),39.8,percent
,,,Men (age 15-54),24.8,percent
,9.4,,Accepting attitudes towards people living with HIV,,
,,,Women (age 15-49),3.6,percent
,,,Men (age 15-54),5.2,percent
,9.5,,Know where to be tested for HIV,,
,,,Women (age 15-49),69.6,percent
,,,Men (age 15-54),62.0,percent
,9.6,,Have been tested for HIV and told results,,
,,,Women (age 15-49),18.9,percent
,,,Men (age 15-54),11.8,percent
,9.7,,Sexually active young people (15-24 years) who have been tested for HIV and told results,,
,,,Women,30.7,percent
,,,Men,20.7,percent
,9.8,,HIV counseling during antenatal care,39.9,percent
,9.9,,HIV testing and told results during antenatal care,60.7,percent
Topic,MICS4,MDG,Indicator,,Value
,Indicator Number1,Indicator Number,,,
,9.10,,Young people (15-24 years) never married/ in union who have never had sex,,
,,,Women,68.0,percent
,,,Men,46.8,percent
,9.11,,Sex before age 15 among young people (15-24 years),,
,,,Women,0.2,percent
,,,Men,2.7,percent
,9.12,,Age-mixing among sexual partners among young people (15-24 years),,
Sexual behaviour,,,Women,2.0,percent
,,,Men,0.0,percent
,9.13,,Had sex with multiple partners in the last 1 months,,
,,,Women (age 15-49),1.0,percent
,,,Men (age 15-54),8.0,percent
,9.14,,Condom use during sex with multiple partners in the last 12 months,,
,,,Women (age 15-49),43.5,percent
,,,Men (age 15-54),47.3,percent
,9.15,,Young people (15-24 years) who had sex with non-regular partners in the last 12 months,,
,,,Women,42.7,percent
,,,Men,73.5,percent
,9.16,6.2,Condom use with non-regular partners in the last 12 months among young people (15-24 years),,
,,,Women,53.8,percent
,,,Men,75.4,percent
MASS MEDIA AND INFORMATION/ COMMUNICATION TECHNOLOGY,,,,,
,MT.1,,Exposure to mass media,,
Mass media,,,Women (age 15-49),23.4,percent
,,,Men (age 15-54),23.6,percent
,MT.2,,Use of the computer in the last 12 months among young people,,
,,,(15-24 years),,
,,,Women,72.0,percent
,,,Men,72.1,percent
Information/ communication,,,Use of the internet in the last 12 months among young people (15-24 years),,
technology,,,,,
,MT.3,,,,
,,,Women,59.2,percent
,,,Men,59.6,percent
Topic,MICS4,MDG,Indicator,,Value
,Indicator Number1,Indicator Number,,,
SUBJECTIVE WELL-BEING,,,,,
,SW.1,Life satisfaction among young people (15-24 years),,,
,,Women,,64.3,percent
,,Men,,65.3,percent
,SW.2,Happiness among young people (15-24 years),,,
Subjective well-being,,Women,,85.9,percent
,,Men,,83.8,percent
,SW.3,Perception of a better life among young people (15-24 years),,,
,,Women,,52.8,percent
,,Men,,51.5,percent
TOBACCO AND ALCOHOL,,,,,
,TA.1,Use of tobacco in the last one month,,,
,,Women (age 15-49),6.4,percent,
,,Men (age 15-54),54.5,percent,
Tobacco use,TA.2,Smoking before age 15,,,
,,Women (age 15-49),0.6,percent,
,,Men (age 15-54),15.9,percent,
,TA.3,Use of alcohol in the last one month,,,
,,Women (age 15-49),22.2,percent,
,,Men (age 15-54),49.4,percent,
Alcohol use,,,,,
,TA.4,Use of alcohol before age 15,,,
,,Women (age 15-49),0.2,percent,
,,Men (age 15-54),2.7,percent,
