0,1,2,3,4
,7.7,,Taux d’achèvement du primaire,"58,5 %"
,7.8,,Taux de passage à l’école secondaire,"78,3 %"
,7.9,,Indice de parité entre les sexes (école primaire),"1,1"
,7.10,,Indice de parité entre les sexes (école secondaire),"1,4"
PROTECTION DE L’ENFANT,,,,
Enregistrement des naissances,8.1,,Enregistrement des naissances,"63,6 %"
Travail des enfants,8.2,,Travail des enfants,"50,5 %"
,8.3,,Fréquentation scolaire des enfants travailleurs Travail des enfants parmi les enfants scolarisés,"51,9 %"
,8.4,,,"49,5 %"
Discipline de l’enfant,8.5,,Discipline violente,"84,2 %"
,8.6,,Mariage avant l’âge de 15 ans,"26,9 %"
Mariage précoce,8.7,Mariage avant l’âge de 18 ans,"64,6 %",
8.8,,Jeunes femmes âgées de 15-19 ans actuellement mariées ou en union,"38,8 %",
et polygamie,,,,
,8.9,,Polygamie,"11,2 %"
Sujet,Numéro Indicateur MICS4,Numéro Indicateur OMD,Indicateur1,Valeur
,8.10a,,Différence d’âge entre conjoints,"23,8 %"
,,,Femmes de 15-19 ans Femmes de 20-24 ans,
8.10b,"31,7 %",,,
Violence domestique,8.14,,Attitudes envers la violence domestique,"37,2 %"
"VIH/SIDA, COMPORTEMENT SEXUEL ET ENFANTS ORPHELINS ET VULNERABLES",,,,
"VIH/SIDA,",9.1,,Connaissance approfondie sur la prévention du VIH,"8,8 %"
connaissance et,9.2,6.3,Connaissance approfondie sur la prévention du VIH chez les jeunes Connaissance de la transmission mère-enfant du VIH,"8,7 %"
attitudes,9.3,,,"44,5 %"
,9.4,,Attitude bienveillante envers les gens vivant avec le VIH,"8,7 %"
,9.5,,Femmes qui savent où faire le test VIH,"27,4 %"
,9.6,,Femmes ayant fait le test VIH et connaissant les résultats,"3,4 %"
,9.7,,Jeunes femmes sexuellement actives ayant fait le test du VIH et,"4,5 %"
,,,connaissant les résultats,
,9.8,,Conseils sur le VIH lors des soins prénatals,"9,3 %"
,9.9,,Dépistage du VIH lors des soins prénatals,"5,4 %"
Comportement,9.10,,Jeunes femmes n’ayant jamais eu de rapports sexuels,"31,9 %"
sexuel,9.11,,Rapports sexuels avant 15 ans chez les jeunes,"43,5 %"
,9.12,,Mélange des âges entre partenaires sexuels,"24,2 %"
,9.13,,Rapports sexuels avec des partenaires multiples,"9,6 %"
,9.14,,Utilisation de préservatif lors des rapports sexuels avec des,"4,1 %"
,,,partenaires multiples,
,9.15,,Rapports sexuels avec des partenaires non réguliers,"41,2 %"
,9.16,6.2,Utilisation de préservatif avec des partenaires non réguliers,"5,5 %"
Enfants orphelins,9.17,,Conditions de vie des enfants,"17,1 %"
,9.18,Prévalence d’enfants avec au moins un parent décédé,"8,7 %",
ACCES AUX MASS MEDIA ET UTILISATION DE LA TECHNOLOGIE D’INFORMATION/COMMUNICATION,,,,
Accès aux mass media,MT.1,,Exposition aux medias,"2,4 %"
Utilisation de la,MT.2,,Utilisation des ordinateurs,"2,4 %"
technologie,MT.3,,Utilisation d’internet,"1,2 %"
d’information/co,,,,
mmunication,,,,
BIEN-ETRE SUBJECTIF,,,,
Bien-être,SW.1,,Satisfaction de la vie,"42,1 %"
subjectif,SW.2,Bonheur,"82,7 %",
,SW.3,Perception d’une vie meilleure,"30,1 %",
CONSOMMATION DE TABAC ET D’ALCOOL,,,,
Consommation de tabac,TA.1,,Consommation de tabac,"66,7 %"
Consommation,TA.3,,Consommation d’alcool,"14,4 %"
d’alcool,TA.4,Consommation d’alcool avant 15 ans,"10,3 %",
