0,1,2,3,4
9.12,,Age‐mixing among sexual partners,15.0,Percent
9.13,,Sex with multiple partners,2.5,Percent
9.14,,Condom use during sex with multiple partners,37.2,Percent
9.15,,Sex with non‐regular partners,58.8,Percent
9.16,6.2,Condom use with non‐regular partners,55.5,Percent
Orphaned 9.17,,Children’s living arrangements,7.9,Percent
children 9.18,,Prevalence of children with at least one parent dead,4.6,Percent
9.20,6.4,School attendance of non‐orphans,96.9,Percent
ACCESS TO MASS MEDIA AND USE OF,INFORMATION/COMMUNICATION TECHNOLOGY,,,
Access to Mass,,,,
,Exposure to mass media,66.4,Percent,
9.12,,Age‐mixing among sexual partners,15.0,Percent
9.13,,Sex with multiple partners,2.5,Percent
9.14,,Condom use during sex with multiple partners,37.2,Percent
9.15,,Sex with non‐regular partners,58.8,Percent
9.16,6.2,Condom use with non‐regular partners,55.5,Percent
Orphaned 9.17,,Children’s living arrangements,7.9,Percent
children 9.18,,Prevalence of children with at least one parent dead,4.6,Percent
9.20,6.4,School attendance of non‐orphans,96.9,Percent
ACCESS TO MASS MEDIA AND USE OF,INFORMATION/COMMUNICATION TECHNOLOGY,,,
Access to Mass,,,,
,Exposure to mass media,66.4,Percent,
