0,1,2,3,4
5.6,,Contenu des soins prénatals (%),"69,1",
5.7,5.2,Assistance à l’accouchement par un personnel qualifié (%),"96,6",
5.8,,Accouchement dans un établissement spécialisé (%),"96,8",
5.9,,Accouchement par césarienne (%),"16,0",
Suivi postnatal,5.10,,Séjour post-partum dans une structure de santé (%),"95,7"
,5.11,,Examen de santé post-natal du nouveau-né (%),"91,5"
,5.12,,Examen de santé post-natal de la mère (%),"86,5"
DÉVELOPPEMENT DE L’ENFANT,,,,
Développement de l’enfant,6.1,,Soutien pour l’apprentissage (%),"78,1"
6.2,,Soutien paternel pour l’apprentissage (%),"79,0",
6.3,,Soutien pour l’apprentissage: livres pour enfants (%),"10,5",
6.4,,Soutien pour l’apprentissage: matériel ludique (%),"35,0",
6.5,,Garde inadéquate (%),"5,5",
6.6,,Indice de développement du jeune enfant (%),"70,2",
6.7,,Fréquentation du préscolaire (%),"16,6",
Rubrique,Numéro d’indicateur MICS,Numéro d’indicateur OMD,Indicateur,MICS4 2012-
,,,,2013
EDUCATION,,,,
Education,7.1,2.3,Taux d’alphabétisation des jeunes femmes de 15-24 ans (%),"92,8"
et alphabétisation,,,,
7.2,,Préparation à l’école (%),"50,2",
7.3,,Taux net d’admission au cycle primaire (%),"93,4",
7.4,2.1,Taux net de fréquentation du cycle primaire (ajusté) (%),"97,5",
7.5,,Taux net de fréquentation des cycles moyen/secondaire (ajusté) (%),"79,2",
7.6,2.2,Enfants atteignant la dernière classe du primaire (%),"97,6",
7.7,,Taux d’achèvement des études primaires (%),"100,6",
7.8,,Taux de passage au cycle moyen/secondaire (%),"89,2",
,,Indice de parité des sexes,,
7.9,,Ecole primaire,"1,0",
7.10,,Ecole moyenne et secondaire,"1,05",
PROTECTION DE L’ENFANT,,,,
Enregistrement des naissances,8.1,,Enregistrement des naissances (%),"99,6"
Travail des enfants,8.2,,Travail des enfants (%),"6,3"
8.3,,Travailleurs étudiants (%),"94,2",
8.4,,Etudiants travailleurs (%),"6,4",
Discipline de l’enfant,8.5,,Discipline violente de l’enfant (Toute punition psychologique/ physique) (%),"86,3"
Mariage précoce et polygamie,8.6,,Mariage avant 15 ans (%),"0,9"
8.7,,Mariage avant 18 ans (%),"6,0",
8.8,,Jeunes femmes de 15-19 ans mariées (%),"3,1",
8.9,,Polygamie (%),"2,9",
,,Différence d’âge des conjoints,,
8.10a,,Femmes mariées 15-19 ans (+10 ans de différence) (%),"43,5",
8.10b,,Femmes mariées 20-24 ans (+10 ans de différence) (%),"28,5",
VIH/SIDA,,,,
Connaissances et comportements face au VIH/SIDA,9.1,,Connaissance parfaite sur la prévention du VIH chez les femmes de 15-49 ans (%),"9,0"
9.2,6.3,Connaissance parfaite sur la prévention du VIH chez les jeunes femmes de 15-24 ans (%),"9,4",
9.3,,Connaissance de la transmission mère-enfant du VIH (%),"38,8",
9.4,,Attitude face aux porteurs du VIH/SIDA (pas de discrimination) (%),"6,7",
9.5,,Femmes connaissant les centres de dépistage du VIH (%),"17,1",
9.6,,Femmes ayant subi le test de dépistage du VIH (%),"1,5",
9.8,,Prise en charge pour la prévention de la transmission mère- enfant du VIH (%),"1,5",
9.9,,Dépistage pour la prévention de la transmission mère-enfant du VIH (%),"1,2",
Orphelins,,,,
Enfants orphelins,9.17,,Conditions d’accueil des enfants (ne vit pas avec un parent biologique) (%),"1,0"
9.18,,Prévalence d’enfants qui ont un ou les deux parents décédés (%),"3,0",
9.19,,Fréquentation scolaire des enfants orphelins (%),"(88,3)",
9.20,,Fréquentation scolaire des enfants non-orphelins (%),"95,7",
