0,1,2,3,4
,,en el esquema nacional de inmunización al,,
,,cumplir un año (contra el sarampión al cumplir,,
,,2 años).,,
-,Niños y niñas con diarrea,Porcentaje de niños y niñas menores de 5 años con diarrea en las últimas dos semanas.,19.1,
3.10,Búsqueda de atención para la,Porcentaje de niños y niñas menores de 5 años,52.2,
,diarrea,con diarrea en las últimas dos semanas para,,
,,los que se buscó consulta o tratamiento en un,,
,,centro de salud o con un profesional de la salud.,,
3.S1,Tratamiento de la diarrea con,Porcentaje de niños y niñas menores de 5 años,47.5,
,Sales de Rehidratación Oral,con diarrea en las últimas dos semanas que,,
,(SRO),recibió SROvii.,,
3.12,Tratamiento de la diarrea,Porcentaje de niños y niñas menores de 5,52.0,
,con Terapia de Rehidratación,años con diarrea en las últimas dos semanas,,
,Oral (TRO) y alimentación,"que recibió TRO (sobres de SRO, líquidos",,
,continuada,"pre-envasados de SRO, bebidas caseras",,
,,recomendadas o más líquidos) y alimentación,,
,,continuada durante el episodio de diarrea.,,
agua y saneaMiento,,,,
Indicador MICS Indicador Descripción Valor,,,,
4.1,ODM 7.8,Uso de fuentes mejoradas de,Porcentaje de miembros del hogar que usa,91.4
,,agua para beber,fuentes mejoradas de agua para beber.,
4.2,,Tratamiento de agua,Porcentaje de miembros del hogar que usa,24.1
,,,fuentes no mejoradas de agua para beber y que,
,,,usa un método de tratamiento adecuado.,
4.3,ODM 7.9,Uso de saneamiento,Porcentaje de miembros del hogar que usa,83.3
,,mejorado,instalaciones sanitarias mejoradas que no son,
,,,compartidas.,
4.4,,Eliminación segura de las,Porcentaje de niños y niñas de 0 a 2 años cuyas,27.4
,,heces de los niños y niñas,heces fueron eliminadas de manera segura.,
4.5,,Lugar para lavarse las manos,Porcentaje de hogares con un lugar específico,56.1
,,,para lavarse las manos donde hay agua y jabón,
,,,u otro producto para la higiene.,
4.6,,Disponibilidad de jabón u otro,Porcentaje de hogares con jabón u otro producto,58.2
,,producto para la higiene,para la higiene.,
salud reproductiva,,,,
Anticoncepción y necesidad no satisfecha,,,,
Indicador MICS,Indicador,Descripción,Valor,
-,,Tasa global de fecundidad,Tasa global de fecundidad para mujeres de 15 a 49 años.,2.5
5.1,ODM 5.4,Tasa de natalidad entre adolescentes,Tasa de fecundidad específica por edad para,89.0
,,,mujeres de 15 a 19 años.,
5.2,,Embarazo precoz,Porcentaje de mujeres de 20 a 24 años que tuvo al menos un nacido vivo antes de los 18 años.,21.4
5.3,ODM 5.3,Tasa de prevalencia de anticonceptivos,Porcentaje de mujeres de 15 a 49 años actualmente casadas o en unión que están usando (o cuya pareja está usando) un método anticonceptivo (moderno o tradicional).,69.6
5.6,,Contenido de la atención,Porcentaje de mujeres de 15 a 49 años con un,97.2
,,prenatal,nacido vivo en los últimos dos años a las que se,
,,,les midió la presión y tomó muestras de orina,
,,,y de sangre durante su último embarazo con el,
,,,que tuvieron un nacido vivo.,
5.7,ODM 5.2,Atención calificada al,Porcentaje de mujeres de 15 a 49 años con un,98.6
,,momento del parto,nacido vivo en los últimos dos años que recibió la,
,,,atención de un profesional de la salud calificado,
,,,durante su nacido vivo más reciente.,
5.8,,Partos institucionales,Porcentaje de mujeres de 15 a 49 años con un,97.9
,,,nacido vivo en los últimos dos años que dio a luz,
,,,a su nacido vivo más reciente en un centro de,
,,,salud.,
5.9,,Parto por cesárea,Porcentaje de mujeres de 15 a 49 años que tuvo,58.1
,,,a su nacido vivo más reciente por cesárea en los,
,,,últimos 2 años.,
desarrollo del niño y la niña,,,,
Indicador MICS,Indicador,Descripción,Valor,
6.2,Apoyo para el aprendizaje,Porcentaje de niños y niñas de 36 a 59 meses,58.1,
,,con el que un adulto ha participado en cuatro o,,
,,más actividades para promover el aprendizaje y,,
,,la preparación para la escuela en los últimos tres,,
,,días.,,
6.3,Apoyo del padre en el,Porcentaje de niños y niñas de 36 a 59 meses,6.4,
,aprendizaje,cuyo padre biológico ha participado en cuatro o,,
,,más actividades para promover el aprendizaje y,,
,,la preparación para la escuela en los últimos tres,,
,,días.,,
6.4,Apoyo de la madre en el,Porcentaje de niños y niñas de 36 a 59 meses,31.1,
,aprendizaje,cuya madre biológica ha participado en cuatro o,,
,,más actividades para promover el aprendizaje y,,
,,la preparación para la escuela en los últimos tres,,
,,días.,,
6.5,Disponibilidad de libros,Porcentaje de niños y niñas menores de 5 años,10.0,
,infantiles,que tiene tres o más libros infantiles.,,
6.6,Disponibilidad de juguetes,Porcentaje de niños y niñas menores de 5 años,56.8,
,,que juega con dos o más tipos de juguetes.,,
6.7,Cuidado inadecuado,Porcentaje de niños y niñas menores de 5 años,5.3,
,,dejados solos o al cuidado de otro niño o niña,,
,,menor de 10 años por más de una hora al menos,,
,,una vez durante la última semana.,,
6.8,Índice de desarrollo,Porcentaje de niños y niñas de 36 a 59 meses,84.4,
,infantil temprano,que se está desarrollando de acuerdo con su,,
,,edad en al menos tres de los siguientes cuatro,,
,,dominios: reconocimiento de las letras y de los,,
,,"números, físico, socio-emocional y aprendizaje.",,
alfabetización y educacióna,,,,
Indicador MICS,Indicador,Descripción,Valor,
7.1,ODM 2.3,Tasa de alfabetización,Porcentaje de mujeres jóvenes de entre 15 y,93.4
,,entre jóvenes,24 años que pueden leer una oración simple y,
,,,corta acerca de la vida diaria o que asistieron a,
,,,la escuela secundaria o superior.,
7.2,,Preparación para la,Porcentaje de niños y niñas en primer grado,74.6
,,escuela,de la escuela primaria que asistió al preescolar,
,,,durante el año anterior.,
7.3,,Tasa neta de ingreso,Porcentaje de niños y niñas en edad de ingreso,79.3
,,escolar en educación,escolar que asiste a primer grado de la escuela,
,,primaria,primaria.,
7.4,ODM 2.1,Tasa de asistencia neta,Porcentaje de niños y niñas en edad de asistir a,94.9
,,a la escuela primaria,la escuela primaria que actualmente asisten a la,
,,(ajustada)CINE,escuela primaria o secundaria.,
7.S1,,Tasa de asistencia neta a,Porcentaje de niños y niñas en edad de asistir a,95.2
,,la escuela primaria,la escuela primaria que actualmente asisten a la,
,,(ajustada)Nacional,escuela primaria o secundaria.,
7.5,,Tasa de asistencia neta,Porcentaje de niños y niñas en edad de asistir a,73.6
,,a la escuela secundaria,la escuela secundaria que actualmente asisten a,
,,(ajustada)CINE,la escuela secundaria o superior.,
7.S2,,Tasa de asistencia neta a la escuela secundaria (ajustada)Nacional,Porcentaje de niños y niñas en edad de asistir a la escuela secundaria que actualmente asisten a la escuela secundaria o superior.,61.2
7.6,ODM 2.2,Niños y niñas que,Porcentaje de niños y niñas que ingresan en,90.0
,,alcanzan el último grado,el primer grado de la escuela primaria y que,
,,de la escuela primaria CINE,eventualmente alcanzan el último grado.,
7.S3,,Niños y niñas que,Porcentaje de niños y niñas que ingresan en,83.0
,,alcanzan el último grado,el primer grado de la escuela primaria y que,
,,de la escuela primaria Nacional,eventualmente alcanzan el último grado.,
7.7,,Tasa de terminación de,Número de niños y niñas que asisten al último,96.3
,,primariaCINE,grado de la escuela primaria (excluyendo a los,
,,,repetidores) dividido por el número de niños y,
,,,niñas en edad de completar la escuela primaria,
,,,(edad apropiada al último grado de la escuela,
,,,primaria).,
7.S4,,Tasa de terminación de,Número de niños y niñas que asisten al último,105.2
primaria Nacional grado de la escuela primaria (excluyendo a los,,,,
,,,repetidores) dividido por el número de niños y,
,,,niñas en edad de completar la escuela primaria,
,,,(edad apropiada al último grado de la escuela,
,,,primaria).,
7.8,,Tasa de transición a la,Número de niños y niñas que asiste al último,92.6
,,escuela secundaria CINE,grado de la escuela primaria durante el año,
,,,escolar anterior que están en el primer año de,
,,,escuela secundaria durante el año escolar actual,
,,,dividido por el número de niños y niñas que cursa,
,,,el último grado de la escuela primaria durante el,
,,,último año escolar.,
7.S5,,Tasa de transición a la,Número de niños y niñas que asiste al último,74.7
,,escuela secundariaNacional,grado de la escuela primaria durante el año,
,,,escolar anterior que están en el primer año de,
,,,escuela secundaria durante el año escolar actual,
,,,dividido por el número de niños y niñas que cursa,
,,,el último grado de la escuela primaria durante el,
,,,último año escolar.,
7.9,ODM 3.1,Índice de paridad,Tasa de asistencia neta (ajustada) de niñas,1.02
,,de géneros (escuela,dividida por la tasa neta de asistencia a la,
,,primaria)CINE,escuela primaria de niños.,
7.S6,,Índice de paridad,Tasa de asistencia neta (ajustada) de niñas,1.02
,,de géneros (escuela,dividida por la tasa neta de asistencia a la,
,,primaria)Nacional,escuela primaria de niños.,
7.10,ODM 3.1,Índice de paridad,Tasa de asistencia neta (ajustada) de niñas,1.17
,,de géneros (escuela,dividida por la tasa neta de asistencia a la,
,,secundaria) CINE,escuela secundaria de niños.,
7.S7,,Índice de paridad,Tasa de asistencia neta (ajustada) de niñas,1.32
,,de géneros (escuela,dividida por la tasa neta de asistencia a la,
,,secundaria) Nacional,escuela secundaria de niños.,
protección de la infancia,,,,
Registro de nacimiento,,,,
Indicador MICS,Indicador,Descripción,Valor,
8.4,Matrimonio antes de los 15 años,Porcentaje de mujeres de 15 a 49 años que se casó o estuvo en unión por primera vez antes de los 15 años de edad.,11.7,
8.5,Matrimonio antes de los,Porcentaje de mujeres de 20 a 49 años que se casó,37.1,
,18 años,o estuvo en unión por primera vez antes de los 18,,
,,años.,,
8.6,Jóvenes de 15 a 19 años,Porcentaje de mujeres jóvenes de 15 a 19 años que,27.5,
,actualmente casados o en,están casadas o en unión.,,
,unión,,,
8.8 a,Diferencia de edad del,Porcentaje de mujeres jóvenes casadas o en unión,,
8.8 b,cónyuge,y cuyo cónyugue es mayor que ellas por 10 años o,,
,,"más,",,
,,(a) entre mujeres de 15 a 19 años.,23.4,
,,(b) entre mujeres de 20 a 24 años.,23.9,
viH /sida y coMportaMiento sexual,,,,
Conocimiento sobre el VIH/SIDA y actitudes,,,,
Indicador MICS,Indicador,Descripción,Valor,
-,,Han oído hablar sobre el,Porcentaje de mujeres de 15 a 49 años que ha,98.9
,,SIDA,oído hablar sobre el SIDA.,
9.1,ODM 6.3,Conocimiento sobre la prevención del VIH entre jóvenes,"Porcentaje de mujeres de 15 a 24 años que identifica correctamente las maneras de prevenir la transmisión sexual del VIHix, y que rechaza los principales preconceptos sobre la transmisión del VIHx.",46.4
9.2,,Conocimiento sobre la transmisión del VIH de madre a hijo,Porcentaje de mujeres de 15 a 49 años que identifica correctamente las tres maneras de transmisión del VIHxi de madre a hijo.,51.4
9.3,,Actitudes de aceptación hacia las personas que viven con el VIH,Porcentaje de mujeres de 15 a 49 años que expresa actitudes de aceptación hacia las personas que viven con el VIH en sus respuestas a las cuatro preguntasxii.,27.2
Prueba del VIH,,,,
9.4,Personas que saben dónde hacerse la prueba del VIH,Porcentaje de mujeres de 15 a 49 años que conocen un lugar para hacerse la prueba del VIH.,91.3,
9.5,Personas que se han hecho la prueba del VIH y que saben los resultados,Porcentaje de mujeres de 15 a 49 años que se han hecho la prueba del VIH en los últimos 12 meses y saben los resultados.,25.8,
9.6,Jóvenes sexualmente activos que se han hecho la prueba del VIH y saben los resultados,"Porcentaje de mujeres de 15 a 24 años que han tenido relaciones sexuales en los últimos 12 meses, se han hecho la prueba del VIH en los últimos 12 meses y saben los resultados.",36.0,
9.7,Asesoramiento sobre el VIH durante la atención prenatal,"Porcentaje de mujeres de 15 a 49 años que tuvo un nacido vivo en los últimos dos años y recibió atención prenatal durante el embarazo de su parto más reciente, así como asesoramiento sobre el VIH durante la atención prenatal.",70.7,
9.8,Prueba del VIH durante la atención prenatal,"Porcentaje de mujeres de 15 a 49 años que tuvo un nacido vivo en los últimos dos años y recibió atención prenatal durante el embarazo de su parto más reciente, y que declara que se le ofreció y aceptó someterse a la prueba del VIH durante la atención prenatal y recibió los resultados.",85.8,
Comportamiento sexual,,,,
9.12,Múltiples parejas sexuales,Porcentaje de mujeres de 15 a 49 años que ha tenido relaciones sexuales con más de una pareja en los últimos 12 meses.,3.2,
9.13,Uso del condón en la,Porcentaje de personas de 15 a 49 años que,40.7,
,última relación sexual entre,reporta haber tenido más de una pareja sexual en,,
,personas con múltiples,los últimos 12 meses y haber usado un condón la,,
,parejas sexuales,última vez que tuvo relaciones sexuales.,,
9.14,Relaciones sexuales con,Porcentaje de jóvenes de 15 a 24 años,28.6,
,parejas ocasionales,sexualmente activos que tuvo relaciones sexuales,,
,,con una pareja con la que no están casados ni,,
,,conviven en los últimos 12 meses.,,
9.15,ODM 6.2 Uso de condón con parejas,Porcentaje de jóvenes de 15 a 24 años que,51.3,
,ocasionales,reporta haber usado un condón durante la última,,
,,relación sexual con una pareja con la que no están,,
,,casados ni conviven en los últimos 12 meses.,,
