0,1,2,3,4
Bail assuré et,93,,Bail assuré,"49,9 %"
durabilité de l’habitat,94,,Durabilité du logement,"0,5 %"
,95,32,Taudis,"68,9 %"
SANTE DE LA REPRODUCTION,,,,
Contraception,21,19c,Prévalence contraceptive,"17,4 %"
et besoins non satisfaits,98,,Besoins de planification familiale non satisfaits,"31,1 %"
,99,,Demande de planification familiale satisfaite,"35,9 %"
Santé de la,20,,Soins prénatals,"85,0 %"
,,,Contenu des soins prénatals Prélèvement de sang Prise de la tension Prélèvement d’urine,
,,,Mesure du poids,
,,,Assistance pendant l’accouchement par un personnel qualifié Accouchement dans un centre qualifié,
mère et de l’enfant,44,,"86,3",
,,,"34,5 %",
,,,"82,8 %",
,,,"73,7 %",
,,,"85,3 %",
,4,17,"53,5 %",
,5,,"50,5 %",
DEVELOPPEMENT DE L’ENFANT,,,,
Développement,46,,Soutien à l’apprentissage,"11,7 %"
de l’enfant,47,Soutien à l’apprentissage par le père,"23,7 %",
EDUCATION,,,,
Education,52,,Fréquentation préscolaire Prédisposition pour la scolarisation Taux net d’admission au CP1,"2,2 %"
,,,Taux net de scolarisation au primaire Taux net de scolarisation au secondaire Enfants atteignant la 5ème année,
,,,Taux de transition au secondaire Taux d’achèvement du primaire Indice de parité genre,
,,,Ecole primaire Ecole secondaire,
,53,,"1,4 %",
,54,,"38,7 %",
,55,6,"46,2 %",
,56,,"15,8 %",
,57,7,"91,3 %",
,58,,"53,8 %",
,59,7b,"16,9 %",
,61,9,,
,,,"0,90 ratio",
,,,"0,91 ratio",
,Numéro Numéro,,,
Rubrique,d’indicateur d’indicateur Indicateur MICS OMD,Valeur,,
Alphabétisation,60,8,Taux d’alphabétisation des jeunes femmes de 15-24 ans,"25,0 %"
PROTECTION DE L’ENFANT,,,,
Enregistrement des naissances,62,,Enregistrement des naissances,"63,7 %"
Discipline de l’enfant,74,,Discipline de l’enfant,
,,,Punition psychologique/physique,83.3 %
Mariage précoce et,67,,Mariage avant l’âge de 15 ans Mariage avant l’âge de 18 ans,"3,9 %"
,,,Jeunes femmes de 15-19 ans actuellement mariées ou en union,
,,,Polygamie,
,,,Différence d’âge de 10 ans et plus entre les époux Femmes âgées de 15-19 ans,
,,,Femmes âgées de 20-24 ans,
polygamie,,"52,0 %",,
,68,"23,5 %",,
,70,"49,1 %",,
,69,,,
,,"24,5 %",,
,,"27,7 %",,
Mutilations,66,,Approbation de la pratique des mutilations génitales féminines,"11,1 %"
,,,,
,,,Prévalence de mutilations génitales féminines,
,,,,
,,,Prévalence de formes extrêmes de mutilations génitales féminines,
,,,Prévalence de mutilations génitales féminines chez les filles,
Génitales,,,,
Féminines,,,,
Prévalence de,63,"72,5 %",,
Mutilations,,,,
génitales,,,,
féminines (MGF),,,,
,64,"3,4 %",,
,65,"24,7 %",,
Violence domestique,100,,Attitudes vis-à-vis de la violence conjugale,"71,4 %"
,,,,
"VIH/SIDA, COMPORTEMENT SEXUEL, ET ENFANTS ORPHELINS ET VULNERABLES",,,,
Connaissance et,82,19b,Connaissance exhaustive de la prévention de la transmission du VIH chez les jeunes,"16,2 %"
,,,Connaissance de la transmission mère-enfant du VIH Attitude à l’égard des personnes atteintes du VIH/Sida Femmes connaissant un lieu où faire le dépistage du VIH Femmes ayant subi le test de dépistage du VIH,
,,,Couverture du Counselling pour la prévention de la transmission mère-enfant du VIH,
,,,Test de dépistage du VIH/Sida lors des Consultations Post-natales (CPN),
comportements,,,,
vis-à-vis du VIH,89,,"55,5 %",
,86,,"6,7 %",
,87,,"39,9 %",
,88,,"11,4 %",
,90,,"38,8 %",
,91,,"7,2 %",
Comportement,84,,Age au premier rapport sexuel,"5,9 %"
sexuel,92,,Age des partenaires sexuels,"23,7 %"
,83,19a,Utilisation de préservatifs avec les partenaires non réguliers,"63,7 %"
,85,,Rapport sexuel à risque élevé durant l’année passé,"29,7 %"
Soutien aux,75,,Prévalence d’orphelins,"7,4 %"
,,,Condition d’accueil des enfants (enfants de moins de 18 ans ne vivant pas avec un parent biologique),"10,5 %"
,,,Prévalence d’enfants vulnérables,
,,,Scolarisation des orphelins par rapport aux non orphelins,"9,0 %"
,,,Soutien extérieur aux enfants orphelins et rendus vulnérables par le VIH/Sida,"0,71 ratio"
,,,Malnutrition des enfants orphelins et rendus vulnérables par le VIH/Sida,"7,0 %"
,,,Insuffisance pondérale Retard de croissance Emaciation,
,,,Sexualité précoce des enfants orphelins et rendus vulnérables par le VIH/Sida,ratio
,,,,
,,,,"1,08 ratio"
,,,,"1,07 ratio"
,,,,"1,09 ratio"
,,,,"1,19 ratio"
enfants orphelins et,78,,,
vulnérables,76,,,
,77,20,,
,81,,,
,79,,,
,,,,
,80,,,
