0,1,2,3,4,5
,72,Labourer students,63,percent,
,73,Student labourers,30,percent,
Early,67,,Marriage before age 15 Marriage before age 18,15.3,percent
,,,Young women aged 15-19 currently married/in union,,
,,,Spousal age difference,,
,,,Women aged 15-19,,
,,,Women aged 20-24,,
marriage,,39.5,percent,,
,68,24.5,percent,,
,69,,,,
,,44.6,percent,,
,,15.3,percent,,
Female,66,,Approval for FGM/C,19.3,percent
genital,63,,Prevalence of female genital,26.0,percent
mutilation/,,,mutilation/cutting (FGM/C),,
cutting,64,,Prevalence of extreme form of FGM/C,9.8,percent
,65,,FGM/C prevalence among daughters,13.3,percent
Topic,MICS,MDG,Indicator,,Value
,Indicator Number,Indicator Number,,,
"HIV/AIDS, SEXUAL BEHAVIOUR, AND ORPHANED AND VULNERABLE CHILDREN",,,,,
HIV/AIDS,82,19b,Comprehensive knowledge about HIV,19.4,percent
knowledge,,,prevention among young people,,
and attitudes,89,,Knowledge of mother- to-child transmission of,48.1,percent
,,,HIV,,
,86,,Attitude towards people with HIV/AIDS,14.1,percent
,87,,Women who know where to be tested for HIV,38.3,percent
,88,,Women who have been tested for HIV,12.6,percent
,90,,Counselling coverage for the prevention of,36.9,percent
,,,mother-to-child transmission of HIV,,
,91,,Testing coverage for the prevention of,16.5,percent
,,,mother-to-child transmission of HIV,,
Sexual,84,,Age at first sex among young people,12.9,percent
behaviour,92,,Age-mixing among sexual partners,33.3,percent
,83,19a,Condom use with non-regular partners,39.2,percent
,85,,Higher risk sex in the last year,39.4,percent
Support to,75,,Prevalence of orphans Children’s living arrangements,6.3,percent
,,,Prevalence of vulnerable children,,
,,,School attendance of orphans versus non- orphans,,
,,,Malnutrition among children orphaned and made vulnerable by HIV/AIDS,,
,,,Underweight Stunting Wasting,,
,,,Early sex among children orphaned and made vulnerable by HIV/AIDS,,
orphaned and,78,20,7.4,percent percent ratio,
vulnerable children,76,,5.2,,
,77,,0.93,,
,79,,,ratio,
,,,1.00,,
,,,1.05,,
,,,0.98,,
,80,,1.07,ratio,
