0,1,2,3,4
,3.2,,Couverture vaccinale contre la poliomyélite,95.9 pour cent
,3.3,,"Couverture vaccinale contre la diphtérie, la coqueluche et le tétanos (DCTCoq)",95.9 pour cent
3.4,4.3,Couverture vaccinale contre la rougeole,94.3 pour cent,
,3.5,,Couverture vaccinale contre l’hépatite B,91.9 pour cent
Tétanos néonatal,3.7,,Protection contre le tétanos néonatal,26.2 pour cent
Traitement des maladies,3.8,,Thérapie par réhydratation orale avec alimentation continue,48.4 pour cent
,3.9,,Recours aux soins pour pneumonie présumée,59.5 pour cent
,3.10,,Antibiothérapie de pneumonie présumée,57.4 pour cent
Utilisation de combustibles solides,3.11,,Combustibles solides,0.4 pour cent
EAU ET ASSAINISSEMENT,,,,
,4.1,7.8,Utilisation de source améliorée d’eau de boisson,95.7 pour cent
,4.2,,Traitement de l’eau,7.8 pour cent
4.3,7.9,Utilisation d’installations sanitaires améliorées,93.2 pour cent,
,4.4,,Elimination hygiénique des matières fécales de l’enfant,13.8 pour cent
,4.5,,Endroit pour le lavage des mains,91.7 pour cent
,4.6,,Disponibilité de savon,95.5 pour cent
SANTE DE LA REPRODUCTION,,,,
Contraception et besoins non satisfaits,5.1,5.4,Taux de fécondité des adolescentes,3 pour mille
,5.2,,Grossesses précoces,0.3 pour cent
5.3,5.3,Prévalence contraceptive,62.5 pour cent,
5.4,5.6,Besoins non satisfaits en contraception,7.0 pour cent,
,,,,
Santé maternelle et du nouveau-né,"5.5a
5.5b",5.5,"Couverture des soins prénatals
Au moins une fois par le personnel qualifié
Au moins quatre fois par n’importe quel prestataire","98.1 pour cent
85.1 pour cent"
,5.6,,Contenu des soins prénatals,89.4 pour cent
5.7,5.2,Personnel qualifié à l’accouchement,98.6 pour cent,
,5.8,,Accouchement dans une structure de santé,98.5 pour cent
,5.9,,Césarienne,26.7 pour cent
DEVELOPPEMENT DE L’ENFANT,,,,
Développement de l’enfant,6.1,,Soutien à l’apprentissage,70.9 pour cent
,6.2,,Appui du père à l’apprentissage,70.8 pour cent
,6.3,,Matériel d’apprentissage : livres pour enfants,17.8 pour cent
,6.4,,Matériel d’apprentissage : jouets,52.9 pour cent
,6.5,,Garde inadéquate,13.2 pour cent
,6.6,,Indice de développement du jeune enfant,75.8 pour cent
,6.7,,Fréquentation du préscolaire,44.3 pour cent
EDUCATION DE L’ENFANT,,,,
Alphabétisation et Education,7.1,2.3,Taux d’alphabétisation des jeunes femmes,94.1 pour cent
,7.2,,Préparation à l’école,79.5 pour cent
,7.3,,Taux d’admission à l’éducation primaire,95.6 pour cent
7.4,2.1,Taux net de scolarisation primaire (ajusté),98.0 pour cent,
,7.5,,Taux net de scolarisation secondaire (ajusté),72.8 pour cent
7.6,2.2,Enfants atteignant la dernière classe du primaire,96.6 pour cent,
,7.7,,Taux d’achèvement du primaire,99.1 pour cent
,7.8,,Taux de transition à l’enseignement secondaire,88.0 pour cent
,7.9,,Indice de parité entre les sexes (école primaire),0.99 ratio
,7.10,,Indice de parité entre les sexes (enseignement secondaire),1.11 ratio
PROTECTION DE L’ENFANT,,,,
Travail des enfants,8.2,,Travail des enfants,2.6 pour cent
,8.3,,Fréquentation scolaire des enfants travailleurs,87.8 pour cent
,8.4,,Travail des enfants parmi les scolarisés,2.5 pour cent
Discipline de l’enfant,8.5,,Discipline violente,93.2 pour cent
Mariage précoce,"8.10a
8.10b",,"Différence d’âge entre conjoints
Femmes âgées de 15-19 ans Femmes âgées de 20-24 ans","*
36.5 percent"
Violence domestique,8.14,,Attitudes envers la violence domestique (Femmes 15-49 ans),30.3 pour cent
"VIH/SIDA, COMPORTEMENT SEXUEL ET ENFANTS ORPHELINS ET VULNERABLES",,,,
"VIH/Sida, connaissance et attitudes",9.1,,Connaissance approfondie sur la prévention du VIH (femmes 15-49 ans),18.5 pour cent
9.2,6.3,Connaissance approfondie sur la prévention du VIH chez les jeunes (femmes 15-24 ans),19.1 pour cent,
,9.3,,Connaissance de la transmission mère-enfant du VIH (femmes 15-49 ans),31.7 pour cent
,9.4,,Attitude bienveillante envers les gens vivant avec le VIH (femmes 15-49 ans),7.8 pour cent
,9.5,,Femmes qui savent où faire le test VIH,25.3 pour cent
,9.6,,Femmes ayant subi le test VIH et connaissant les résultats,0.5 pour cent
,9.8,,Conseils sur le VIH lors des soins prénatals,3.2 pour cent
,9.9,,Dépistage du VIH lors des soins prénatals,1.1 pour cent
Enfants orphelins et non-orphelins,9.17,,Conditions de vie des enfants,0.9 pour cent
,9.18,,Prévalence d’enfants avec au moins un parent décédé,2.8 pour cent
9.19,6.4,Fréquentation scolaire des orphelins,*,
9.20,6.4,Fréquentation scolaire des non-orphelins,95.3 pour cent,
ACCES AUX MASS MEDIAS ET UTILISATION DE LA TECHNOLOGIE D’INFORMATION/COMMUNICATION,,,,
Accès aux mass medias,MT.1,,Exposition aux media (femmes de 15-49 ans),17.1 pour cent
Utilisation de la technologie d’information/ communication,MT.2,,Utilisation des ordinateurs (femmes de 15-24 ans),63.7 pour cent
,MT.3,,Utilisation d’internet (femmes de 15-24 ans),48.7 pour cent
BIEN-ETRE SUBJECTIF,,,,
Bien-être subjectif,SW.1,,Satisfaction vis-à-vis de la vie (femmes de 15-24 ans),40.4 pour cent
,SW.2,,Bonheur (femmes de 15-24 ans),77.6 pour cent
,SW.3,,Perception d’une vie meilleure (femmes de 15-24 ans),42.3 pour cent
CONSOMMATION DE TABAC ET D’ALCOOL,,,,
Consommation de tabac,TA.1,,Consommation de tabac (femmes de 15-49 ans),5.9 pour cent
,TA.2,,Consommation de tabac avant 15 ans (femmes de 15-49 ans),0.3 pour cent
Consommation d’alcool,TA.3,,Consommation d’alcool (femmes de 15-49 ans),0.5 pour cent
,TA.4,,Consommation d’alcool avant 15 ans (femmes de 15-49 ans),0.0 pour cent
