0,1,2,3,4,5
,54,,Taux d’entrée net au cycle primaire,"52,4",%
,55,,Taux net de fréquentation au cycle primaire,"79,3",%
56,,Taux net de fréquentation au cycle secondaire,"38,8",%,
61,9,Indice de parité,,,
,,Primaire Secondaire,,,
,,"0,9",ratio,,
,,"0,7",ratio,,
57,7,Enfants parvenus au CM2,"92,0",%,
58,,Taux de transition (passage) au cycle secondaire,"44,9",%,
59,7b,Taux d’achèvement des études primaires,"22,6",%,
Alphabétisation,60,8,Taux d’alphabétisation chez les femmes de15-24 ans,"55,5",%
RUBRIQUE,N°,N°,INDICATEURS,VALEUR,
,INDICATEUR MICS,INDICATEUR OMD,,,
PROTECTION DE L’ENFANT,,,,,
Enregistrement des naissances,62,,Enregistrement des naissances,"78,1",%
Travail des enfants,71,,Travail des enfants,"29,4",%
,72,Élèves ouvriers,"71,7",%,
,73,Ouvriers élèves,"29,1",%,
Discipline des enfants,74,,Punitions de l’enfant,"90,3",%
,,,Punition psychologique/physique,,
Mariage précoce et,67,,Mariage avant 15 ans Mariage avant 18 ans,"5,2",%
,,,Jeunes femmes de 15-19 ans mariées ou en union Polygamie,,
,,,Différence d’âges des conjoints Femmes âgées de 15-19 ans Femmes âgées de 20-24 ans,,
polygamie,,"27,9",%,,
,68,"16,2",%,,
,70,"33,6",%,,
,69,,,,
,,"21,9",%,,
,,"24,6",%,,
Excision/,66,,Approbation de l’E/MGF,"2,0",%
Mutilation génitale féminine (E/MGF),63,Prévalence de l’E/MGF,"5,8",%,
,64,Prévalence d’une forme extrême d’E/MGF,"1,3",%,
,65,Prévalence de l’E/MGF chez les filles,"1,0",%,
Violence domestique,100,,Attitudes face à la violence domestique,"53,2",%
Handicap,101,,Enfants handicapés,,%
"VIH/SIDA, COMPORTEMENT SEXUEL ET ENFANTS ORPHELINS ET VULNERABLES",,,,,
Connaissance du VIH/SIDA et attitude,82,19b,Connaissances générales sur la prévention du VIH/SIDA chez les jeunes,"12,6",%
89,,Connaissances sur la transmission mère-enfant du VIH/SIDA,"60,0",%,
86,,Attitude face aux porteurs du VIH/SIDA,"14,2",%,
87,,Femmes connaissant les centres de dépistage du VIH/SIDA,"44,2",%,
88,,Femmes ayant subi le test de dépistage du VIH/SIDA,"9,7",%,
90,,Prise en charge psychologique pour la prévention de la transmission mère-enfant du VIH/SIDA,"48,5",%,
91,,Dépistage pour la prévention de la transmission mère- enfant du VIH/SIDA,"8,4",%,
Comportement,84,,Femmes de 15-19 ans ayant eu leur premier rapport,,
sexuel,,,sexuel avant l’âge de 15 ans,"12,4",%
,92,,Femmes ayant eu le rapport sexuel au cours des 12,,
,,,mois précédant l'enquête avec un homme les dépassant,"15,8",%
,,,de 10 ans ou plus,,
,83,19a,Utilisation de préservatifs avec les partenaires,"49,9",%
,,,occasionnels,,
,85,,Rapport sexuel à haut risque au cours de l’année,"47,7",%
,,,écoulée,,
Orphelins et,75,,Prévalence d’orphelins,"9,9",%
,,,Conditions d’accueil des enfants Prévalence d’enfants vulnérables,,
,,,Fréquentation scolaire comparative orphelins/non- orphelins,,
,,,Soutien extérieur aux enfants rendus orphelins ou vulnérables par le VIH/SIDA,,
,,,Malnutrition chez les enfants rendus orphelins ou vulnérables par le VIH/SIDA,,
,,,Faible poidsRetard de croissanceEmaciation,,
,,,Rapports sexuels précoces chez les enfants rendus orphelins ou vulnérables par le VIH/SIDA,,
enfants vulnérables,78,,"16,7",%,
,76,,"9,2",%,
,77,20,"0,9",ratio,
,81,,"6,0",%,
,79,,,,
,,,"1,15",,
,,,"1,09",ratio,
,,,"1,08",,
,80,,"0,7",ratio,
