0,1,2,3,4
HIV/AIDS knowledge and attitudes,9.1                      Comprehensive knowledge about HIV prevention among women aged 15-49 years,42.8,Percent,
women aged 15-24 years,42.1,Percent,,
52.7,Percent,,,
39.0,Percent,,,
92.9,Percent,,,
69.2,Percent,,,
64.2,Percent,,,
78.6,Percent,,,
82.8,Percent,,,
Sexual behaviour,,9.11 Sex before age 15 years among young people,9.2,percent
,9.12 Age-mixing among sexual partners,18.8,percent,
,9.16 Condom use with non-regular partners,54.1,percent,
,9.15 Higher risk sex in the last year,33.3,percent,
Support to orphaned,and,,11.3,Percent
vulnerable children,,12.0,Percent,
,,8.2,Percent,
