0,1,2,3,4,5
2.14,Milk feeding frequency for non-breastfed children,Percentage of non-breastfed children age 6-23 months who received at least 2 milk feedings during the previous day,83.0,,
2.15,Minimum meal frequency,"Percentage of children age 6-23 months who received solid, semi-solid and soft foods (plus milk feeds for non-breastfed children) the minimum number of times5 or more during the previous day",75.9,,
2.16,Minimum dietary diversity,Percentage of children age 6–23 months who received foods from 4 or more food groups6 during the previous day,67.2,,
2.17a,Minimum acceptable diet,Percentage of breastfed children age 6–23 months who had at least the minimum dietary diversity and the minimum meal frequency during the previous day,29.1,,
2.17b,,) Percentage of non-breastfed children age 6–23 months who received at least 2 milk feedings and had at least the minimum dietary diversity not including milk feeds and the minimum meal frequency during the previous day,50.7,,
2.18,Bottle feeding,Percentage of children age 0-23 months who were fed with a bottle during the previous day,50.7,,
Salt iodization,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
2.19,Iodized salt consumption,Percentage of households with salt testing 15 parts per million or more of iodide/iodate,72.3,,
Low-birth weight,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
2.20,Low-birth weight infants,Percentage of most recent live births in the last 2 years weighing below 2500 grams at birth,21.9,,
2.21,Infants weighed at birth,Percentage of most recent live births in the last 2 years who were weighed at birth,99.5,,
Tetanus toxoid,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
3.9,Neonatal tetanus protection,Percentage of women age 15-49 years with a live birth in the last 2 years who were given at least two doses of tetanus toxoid vaccine within the appropriate interval prior to the most recent birth,75.3,,
Diarrhea,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
-,Children with diarrhoea,Percentage of children under age 5 with diarrhoea in the last 2 weeks,11.9,,
3.10,Care-seeking for diarrhea,Percentage of children under age 5 with diarrhoea in the last 2 weeks for whom advice or treatment was sought from a health facility or provider,56.6,,
3.S1,Diarrhoea treatment with oral rehydration salts (ORS),Percentage of children under age 5 with diarrhoea in the last 2 weeks who received ORS,58.7,,
3.12,Diarrhoea treatment with oral rehydration therapy (ORT) and continued feeding,"Percentage of children under age 5 with diarrhoea in the last 2 weeks who received ORT (ORS packet, pre-packaged ORS fluid, recommended homemade fluid or increased fluids) and continued feeding during the episode of diarrhoea",45.7,,
Acute Respiratory Infection (ARI) symptoms,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
-,Children with ARI symptoms,Percentage of children under age 5 with ARI symptoms in the last 2 weeks,5.3,,
3.13,Care-seeking for children with ARI symptoms,Percentage of children under age 5 with ARI symptoms in the last 2 weeks for whom advice or treatment was sought from a health facility or provider,56.3,,
3.14,Antibiotic treatment for children with ARI symptoms,Percentage of children under age 5 with ARI symptoms in the last 2 weeks who received antibiotics,45.5,,
Solid fuel use,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
3.15,Use of solid fuels for cooking,Percentage of household members in households that use solid fuels as the primary source of domestic energy to cook,0.0,,
Early childhood mortality,,,,,
MICS,Indicator,Description,Value A,,
Indicator,,,,,
1.1,,Neonatal mortality rate,Probability of dying within the first month of life,3.0,
1.2,MDG 4.2,Infant mortality rate,Probability of dying between birth and the first birthday,7.7,
1.3,,Post-neonatal mortality rate,Difference between infant and neonatal mortality rates,4.7,
1.4,,Child mortality rate,Probability of dying between the first and the fifth birthdays,3.0,
1.5,MDG 4.1,Under-five mortality rate,Probability of dying between birth and the fifth birthday,10.7,
"A Indicator values are per 1,000 live births and refer to the five-year period before the survey",,,,,
Water and sanitation,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
4.1,MDG 7.8,Use of improved drinking water sources,Percentage of household members using improved sources of drinking water,94.9,
4.2,,Water treatment,Percentage of household members in households using unimproved drinking water who use an appropriate treatment method,7.8,
4.3,MDG 7.9,Use of improved sanitation,Percentage of household members using improved sanitation facilities which are not shared,99.0,
4.4,,Safe disposal of child’s faeces,Percentage of children age 0-2 years whose last stools were disposed of safely,11.6,
MICS,Indicator,Description,Value,,
Indicator,,,,,
-,,Total fertility rate,Total fertility rate A for women age 15-49 years,2.9,
5.1,MDG 5.4,Adolescent birth rate,Age-specific fertility rate A for women age 15-19 years,11,
5.2,,Early childbearing,Percentage of women age 20-24 years who had at least one live birth before age 18,2.0,
5.3,MDG 5.3,Contraceptive prevalence rate,Percentage of women age 15-49 years currently married who are using a (modern or traditional) contraceptive method,29.7,
5.4,MDG 5.6,Unmet need,Percentage of women age 15-49 years who are currently married who are fecund and want to space their births or limit the number of children they have and who are not currently using contraception,17.8,
"A The age-specific fertility rate is defined as the number of live births to women in a specific age group during a specified period, divided by the average number of women in that age group during the same period, expressed per 1,000 women. The age-specific fertility rate for women age 15-19 years is also termed as the adolescent birth rate.",,,,,
"The total fertility rate (TFR) is calculated by summing the age-specific fertility rates calculated for each of the 5-year age groups of women, from age 15 through to age 49. The TFR denotes the average number of children to which a woman will have given birth by the end of her reproductive years (by age 50) if current fertility rates prevailed.",,,,,
Modern methods,18.8,,Traditional methods,10.9,
Female sterilization,3.4,,Periodic,1.7,
,,,abstinence,,
Male sterilization,0.2,,Withdrawal,8.7,
IUD,2.7,,Other,0.5,
Injectables,3.9,,,,
Implants,0.1,,Any method,29.7,
Pill,5.5,,,,
Male condom,2.0,,No method,70.3,
Female condom,0.2,,,,
Diaphragm/Foam/Jelly,0.1,,,,
LAM,0.8,,,,
Maternal and newborn health,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
5.5a,MDG 5.5,Antenatal care coverage,Percentage of women age 15-49 years with a live birth in the last 2 years who were attended during their last pregnancy that led to a live birth,,
5.5b,MDG 5.5,,at least once by skilled health personnel,,
,,,) at least four times by any provider,,
,,,98.6,,
,,,93.8,,
5.6,,Content of antenatal care,Percentage of women age 15-49 years with a live birth in the last 2 years who had their blood pressure measured and gave urine and blood samples during the last pregnancy that led to a live birth,97.6,
5.7,MDG 5.2,Skilled attendant at delivery,Percentage of women age 15-49 years with a live birth in the last 2 years who were attended by skilled health personnel during their most recent live birth,99.1,
5.8,,Institutional deliveries,Percentage of women age 15-49 years with a live birth in the last 2 years whose most recent live birth was delivered in a health facility,99.2,
5.9,,Caesarean section,Percentage of women age 15-49 years whose most recent live birth in the last 2 years was delivered by caesarean section,19.4,
Post-natal health checks,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
5.10,Post-partum stay in health facility,Percentage of women age 15-49 years who stayed in the health facility for 12 hours or more after the delivery of their most recent live birth in the last 2 years,96.4,,
5.11,Post-natal health check for the newborn,"Percentage of last live births in the last 2 years who received a health check while in facility or at home following delivery, or a post-natal care visit within 2 days after delivery",98.3,,
5.12,Post-natal health check for the mother,"Percentage of women age 15-49 years who received a health check while in facility or at home following delivery, or a post-natal care visit within 2 days after delivery of their most recent live birth in the last 2 years",94.9,,
Child development,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
6.1,Attendance to early childhood education,Percentage of children age 36-59 months who are attending an early childhood education program,29.2,,
6.2,Support for learning,Percentage of children age 36-59 months with whom an adult has engaged in four or more activities to promote learning and school readiness in the last 3 days,80.7,,
6.3,Father’s support for learning,Percentage of children age 36-59 months whose biological father has engaged in four or more activities to promote learning and school readiness in the last 3 days,22.3,,
6.4,Mother’s support for learning,Percentage of children age 36-59 months whose biological mother has engaged in four or more activities to promote learning and school readiness in the last 3 days,54.6,,
6.5,Availability of children’s books,Percentage of children under age 5 who have three or more children’s books,24.9,,
6.6,Availability of playthings,Percentage of children under age 5 who play with two or more types of playthings,74.7,,
6.7,Inadequate care,Percentage of children under age 5 left alone or in the care of another child younger than 10 years of age for more than one hour at least once in the last week,44.7,,
6.8,Early child development index,"Percentage of children age 36-59 months who are developmentally on track in at least three of the following four domains: literacy-numeracy, physical, social-emotional, and learning",68.3,,
Literacy and education7,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
7.1,MDG 2.3,Literacy rate among young women,Percentage of young women age 15-24 years who are able to read a short simple statement about everyday life or who attended secondary or higher education,,
,,,95.5,,
7.2,,School readiness,Percentage of children in first grade of primary school who attended pre-school during the previous school year,69.5,
7.3,,Net intake rate in primary education,Percentage of children of school-entry age who enter the first grade of primary school,92.2,
7.4,MDG 2.1,Primary school net attendance ratio (adjusted),Percentage of children of primary school age currently attending primary or secondary school,97.5,
7.5,,Secondary school net attendance ratio (adjusted),Percentage of children of secondary school age currently attending secondary school or higher,91.8,
7.6,MDG 2.2,Children reaching last grade of primary,Percentage of children entering the first grade of primary school who eventually reach last grade,99.4,
7.7,,Primary completion rate,Number of children attending the last grade of primary school (excluding repeaters) divided by number of children of primary school completion age (age appropriate to final grade of primary school),104.9,
7.8,,Transition rate to secondary school,Number of children attending the last grade of primary school during the previous school year who are in the first grade of secondary school during the current school year divided by number of children attending the last grade of primary school during the previous school year,96.5,
7.9,MDG 3.1,Gender parity index (primary school),Primary school net attendance ratio (adjusted) for girls divided by primary school net attendance ratio (adjusted) for boys,1.01,
7.10,MDG 3.1,Gender parity index (secondary school),Secondary school net attendance ratio (adjusted) for girls divided by secondary school net attendance ratio (adjusted) for boys,0.99,
Early marriage and polygamy,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
8.4,Marriage before age 15,Percentage of Women age 15-49 years who were first married before age 15,,,
,,,6.1,,
8.5,Marriage before age 18,Percentage of Women age 20-49 years who were first married before age 18,,,
,,,18.1,,
8.6,Young Women age 15-19 years currently married,Percentage of young Women age 15-19 years who are married,,,
,,,3.3,,
8.7,Polygyny,Percentage of Women age 15-49 years who are in a polygynous marriage,4.5,,
8.8a,Spousal age difference,"Percentage of young women who are married and whose spouse is 10 or more years older,",,,
8.8b,,"among women age 15-19 years,",,,
,,) among women age 20-24 years,,,
,,19.2,,,
,,9.4,,,
Attitudes towards domestic violence,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
8.12,Attitudes towards domestic violence,"Percentage of Women age 15-49 years who state that a husband is justified in hitting or beating his wife in at least one of the following circumstances: (1) she goes out without telling him, (2) she neglects the children, (3) she argues with him, (4) she refuses sex with him, (5) she burns the food",,,
,,7.9,,,
Children’s living arrangements,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
8.13,Children’s living arrangements,Percentage of children age 0-17 years living with neither biological parent,0.6,,
8.14,Prevalence of children with one or both parents dead,Percentage of children age 0-17 years with one or both biological parents dead,3.5,,
8.15,Children with at least one parent living abroad,Percentage of children 0-17 years with at least one biological parent living abroad,0.3,,
HIV/AIDS knowledge and attitudes,,,,,
MICS,,Indicator,Description,Value,
Indicator,,,,,
-,,-,Have heard of AIDS,Percentage of Women age 15-49 years who have heard of AIDS,
,,,,,87.0
9.1,MDG 6.3,Knowledge about HIV prevention among young Women,"Percentage of young Women age 15-24 years who correctly identify ways of preventing the sexual transmission of HIV 8, and who reject major misconceptions about HIV transmission 9",,
,,,,9.8,
9.2,,-,Knowledge of mother-to- child transmission of HIV,Percentage of Women age 15-49 years who correctly identify all three means 10 of mother-to-child transmission of HIV,
,,,,43.1,
9.3,,-,Accepting attitudes towards people living with HIV,Percentage of Women age 15-49 years expressing accepting attitudes on all four questions 11 toward people living with HIV,
,,,,,7.0
HIV testing,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
9.4,Women who know where to be tested for HIV,Percentage of Women age 15-49 years who state knowledge of a place to be tested for HIV,,,
,,41.6,,,
9.5,Women who have been tested for HIV and know the results,Percentage of Women age 15-49 years who have been tested for HIV in the last 12 months and who know their results,,,
,8.9,,,,
9.7,HIV counseling during antenatal care,"Percentage of women age 15-49 years who had a live birth in the last 2 years and received antenatal care during the pregnancy of their most recent birth, reporting that they received counseling on HIV during antenatal care",8.7,,
9.8,HIV testing during antenatal care,"Percentage of women age 15-49 years who had a live birth in the last 2 years and received antenatal care during the pregnancy of their most recent birth, reporting that they were offered and accepted an HIV test during antenatal care and received their results",14.8,,
Orphans,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
9.16,Ratio of school attendance of orphans to school attendance of non-orphans,Proportion attending school among children age 10-14 years who have lost both parents divided by proportion attending school among children age 10-14 years whose parents are alive and who are living with one or both parents,1.01,,
Access to mass media,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
10.1,Exposure to mass media,"Percentage of Women age 15-49 years who, at least once a week, read a newspaper or magazine, listen to the radio, and watch television",,,
,,21.6,,,
Use of information/communication technology,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
10.2,Use of computers,Percentage of young Women age 15-24 years who used a computer during the last 12 months,,,
,,73.2,,,
10.3,Use of internet,Percentage of young Women age 15-24 years who used the internet during the last 12 months,,,
,,71.7,,,
Subjective well-being,,,,,
MICS,Indicator,Description,Value,,
Indicator,,,,,
11.1,Life satisfaction,"Percentage of young Women age 15-24 years who are very or somewhat satisfied with their life, overall",,,
,,97.7,,,
11.2,Happiness,Percentage of young Women age 15-24 years who are very or somewhat happy,,,
,,98.1,,,
11.3,Perception of a better life,"Percentage of young Women age 15-24 years whose life improved during the last one year, and who expect that their life will be better after one year",,,
,,89.1,,,
