0,1,2,3,4,5
,3.15,6.7,Usage de diagnostics du paludisme,"9,0",pour cent
Paludisme,3.16,,Traitement antipaludique enfants moins de 5 ans le même jour ou le jour suivant,"28,9",pour cent
,3.17,,Traitement antipaludique enfants de moins de 5 ans,"42,7",pour cent
,3.18,6.8,Femmes enceintes dormant sous moustiquaires imprégnées (MI),"9,9",pour cent
,3.19,,Traitement préventif intermittent du paludisme,"21,9",pour cent
,3.20,,Traitement préventif intermittent du paludisme,"50,2",pour cent
EAU ET ASSAINISSEMENT,,,,,
,4.1,7.8,Utilisation de source améliorée d’eau potable,"52,1",pour cent
,4.2,,Traitement de l’eau,"2,3",pour cent
,4.3,7.9,Utilisation d’installations sanitaires améliorées,"15,5",pour cent
Eau et,,,Elimination sans danger des matières fécales de,,
assainissement,4.4,,l’enfant,"18,1",pour cent
,4.5,,Endroit pour le lavage des mains,"46,8",pour cent
,4.6,,Disponibilité de savon,"55,0",pour cent
Sujet,Numéro Indicateur MICS4,Numéro,Valeur,,
,,Indicateur Indicateur,,,
,,OMD,,,
SANTE DE LA REPRODUCTION,,,,,
,5.1,5.4,Taux de fécondité des adolescentes,"203,4",pour mille
,5.2 Grossesses précoces,"47,4",pour cent,,
Contraception,,,,,
,5.3,5.3,Taux de prévalence contraceptive,"4,8",pour cent
,5.4,5.6,Besoins non satisfaits,"28,3",pour cent
,5.5a 5.5a Couverture des soins prénatals :,"53,2",pour cent,,
,Au moins une fois par le personnel qualifié,,,,
,b Au moins quatre fois par n’importe quel prestataire,,,,
,Contenu des soins prénatals,,,,
,5.2 Personnel qualifié à l’accouchement,,,,
,Accouchements dans une structure de santé,,,,
,Césarienne,,,,
Santé,"23,1",pour cent,,,
maternelle et du nouveau-né,"18,1",pour cent pour cent,,,
,"22,7",,,,
,"15,8",pour cent,,,
,"1,5",pour cent,,,
DEVELOPPEMENT DU JEUNE ENFANT,,,,,
,6.1,,Soutien à l’apprentissage,"69,6",pour cent
,6.2,,Appui du père à l’apprentissage,"28,9",pour cent
,6.3,,Matériels d’apprentissage: livres pour enfants,"0,5",pour cent
Développement,6.4,,Matériels d’apprentissage : jouets,"43,1",pour cent
du jeune enfant,,,,,
,6.5,,Soins inadéquats,"56,2",pour cent
,6.6,,Indice de développement du jeune enfant,"33,1",pour cent
,6.7,,Participation à l’éducation de la petite enfance,"4,7",pour cent
EDUCATION,,,,,
,7.1,2.3,Taux d’alphabétisation des jeunes femmes,"22,4",pour cent
,7.2,,Préparation à l’école,"2,5",pour cent
,7.3,,Taux d’admission à l’éducation primaire,"33,2",pour cent
,7.4,2.1,Taux net de scolarisation primaire (ajusté),"51,8",pour cent
Alphabétisation,7.5,,Taux net de scolarisation secondaire (ajusté),"16,7",pour cent
et éducation,7.6,2.2,Enfants atteignant la dernière classe du primaire,"89,3",pour cent
,7.7,,Taux d’achèvement du primaire,"45,9",pour cent
,7.8,,Taux de transition à l’école secondaire,"32,6",pour cent
,7.9,,Indice de parité entre les sexes (école primaire),"0,87",-
,7.10,,Indice de parité entre les sexes (école secondaire),"0,55",-
,7.11,6.4,Fréquentation scolaire des orphelins,"66,3",pour cent
,7.12,6.4,Fréquentation scolaire des non orphelins,"56,5",pour cent
Sujet,Numéro Numéro,Valeur,,,
,Indicateur    Indicateur                       Indicateur MICS4 OMD,,,,
PROTECTION DE L’ENFANCE,,,,,
Enregistrement des naissances,8.1,Enregistrement des naissances,"15,7",pour cent,
,8.2 Travail des enfants,"48,0",pour cent,,
Travail,8.3,Fréquentation scolaire chez les enfants qui,,,
des enfants,travaillent,,,,
,8.4,Travail des enfants parmi les étudiants,"48,7",pour cent,
Discipline des enfants,8.5,Discipline violente,"84,3",pour cent,
,Mariage avant l’âge de 15 ans,"28,4",pour cent,,
,Mariage avant l’âge de 18 ans,,,,
,Jeunes femmes âgées de 15-19 ans actuellement mariées ou en union,,,,
,Femmes de 15-49 ans en union polygame,,,,
,a           Différence d’âge entre conjoints Femmes âgées de 15-19 ans,,,,
,8.10b Femmes âgées de 20-24 ans,,,,
,"69,1",pour cent,,,
Mariage,"47,6",pour cent,,,
précoce et polygynie,"38,8",pour cent,,,
,"31,5",pour cent,,,
,"35,3",pour cent,,,
,8.11,Approbation de la mutilation génitale féminine/excision (MGF/E),"37,7",pour cent,
,8.12,Prévalence de la mutilation génitale féminine/excision (MGF/E) chez les femmes,,,
,8.13,Prévalence de la mutilation génitale féminine/excision (MGF/E) chez les filles,,,
Mutilation,,,,,
génitale,"44,2",pour cent,,,
féminine/,,,,,
excision,,,,,
,"12,1",pour cent,,,
Violence familiale,8.14,Approbation des violences conjugales,"62,3",pour cent,
Sujet,Numéro Indicateur MICS4,Numéro,Valeur,,
,,Indicateur Indicateur,,,
,,OMD,,,
"VIH ET SIDA, COMPORTEMENT SEXUEL",,,,,
,9.1,,Connaissance approfondie sur la prévention du VIH,"9,3",pour cent
,9.2,6.3,Connaissance approfondie sur la prévention du VIH chez les jeunes femmes,"10,1",pour cent
,,,Connaissance de la transmission mère-enfant du VIH,"30,9",pour cent
,9.3,,Attitude bienveillante envers les gens vivant avec le VIH,"19,1",pour cent
VIH et SIDA,9.4,,Femmes qui savent où faire le test VIH,"23,3",pour cent
connaissance et attitudes,9.5,,Femmes ayant subi le test VIH et connaissant les résultats,"3,4",pour cent
,9.6,,Jeunes femmes sexuellement actives ayant subi le test du VIH et connaissant les résultats,"3,9",pour cent
,9.7,,Conseils sur le VIH lors des soins prénatals,"18,4",pour cent
,9.8,,Dépistage du VIH lors des soins prénatals,"6,0",pour cent
,9.9,,Jeunes femmes n’ayant jamais eu de rapports sexuels,"79,0",pour cent
,9.10,,Rapports sexuels à l’âge de 15 ans chez les jeunes femmes,"24,2",pour cent
,9.11,,Mélange des âges entre les partenaires sexuels,"32,9",pour cent
,9.12,,Rapports sexuels avec des partenaires multiples,"0,5",pour cent
Comportement sexuel,9.13,,Utilisation du préservatif lors des rapports sexuels avec des partenaires multiples,"53,9",pour cent
,9.14,,Rapports sexuels avec des partenaires non réguliers,"6,6",pour cent
,9.15,,Utilisation de préservatif avec des partenaires non réguliers,"1,3",pour cent
,9.16,6.2,Conditions de vie des enfants (Ne vit pas avec au moins 1 parent biologique),"14,7",pour cent
,,,Prévalence des enfants ayant au moins un parent décédé,"9,6",pour cent
,9.17,,Conditions de vie des enfants (Ne vit pas avec 1 parent biologique),"14,7",pour cent
Enfants orphelins,9.18,,Prévalence des enfants ayant au moins un parent décédé,"9,6",pour cent
,9.19,6.4,Fréquentation scolaire des orphelins,"76,2",pour cent
,9.20,6.4,Fréquentation scolaire des non orphelins,"89,1",pour cent
