0,1,2,3,4,5
4.4,,Safe disposal of child’s faeces,12.3,per cent,
4.5,,Place for hand washing,91.6,per cent,
4.6,,Availability of soap,96.5,per cent,
Topic,"MICS4
Indicator Number","MDG
Indicator Number",Indicator,Value,
REPRODUCTIVE HEALTH,,,,,
Contraception and unmet need,5.1,5.4,Adolescent birth rate,145,"per 1,000"
5.2,,Early childbearing,31.0,per cent,
5.3,5.3,Contraceptive prevalence rate,24.8,per cent,
5.4,5.6,Unmet need,28.4,per cent,
Maternal and,,,Antenatal care coverage,,
newborn,5.5a,5.5,At least once by skilled personnel,79.1,per cent
health,5.5b,5.5,At least four times by any provider,62.0,"per cent
per cent
per cent
per cent"
,5.6,,Content of antenatal care,70.2,
,5.7,5.2,Skilled attendant at delivery,98.7,
,5.8,,Institutional deliveries,99.0,
,5.9,,Caesarean section,13.2,per cent
CHILD DEVELOPMENT,,,,,
Child development,6.1,,Support for learning,66.1,per cent
6.2,,Father’s support for learning,59.8,per cent,
6.3,,learning materials: children’s books,10.8,per cent,
6.4,,learning materials: playthings,47.7,per cent,
6.5,,"Inadequate care
Early Childhood Development Index",6.6,per cent,
6.6,,84.9,per cent,,
6.7,,Attendance at early childhood education,1.5,per cent,
EDUCATION,,,,,
literacy and,,,literacy rate amongst women and men aged 15-24,,
education,7.1,2.3,women aged 15-24 years,68.9,per cent
,,,men aged 15-24 years,90.4,per cent
,7.2,,School readiness,4.1,per cent
,7.3,,Net intake rate for primary education,46.9,per cent
,7.4,2.1,Primary school net attendance ratio (adjusted),69.3,"per cent
per cent
per cent
per cent
per cent
per cent
ratio"
,7.5,,Secondary school net attendance ratio (adjusted),22.6,
,7.6,2.2,Children reaching last grade of primary school,74.8,
,7.7,,Primary completion rate,73.3,
,,,Net primary completion rate,40.1,
,7.8,,Transition rate to secondary school,71.1,
,7.9,,Gender Parity Index (primary school),0.96,
,7.10,,Gender Parity Index (secondary school),0.68,ratio
CHILD PROTECTION,,,,,
"Birth
registration",8.1,,Birth registration,95.8,per cent
Child discipline,8.5,,Violent discipline,57.6,per cent
Early marriage,,,Marriage before age 15,,
and polygyny,8.6,,women aged 15-49 years,14.6,per cent
,,,men aged 15-49 years,3.9,per cent
,,,Marriage before age 18,,
,8.7,,women aged 20-49 years,48.3,per cent
,,,men aged 20-49 years,20.5,per cent
,8.8,,"women aged 15-19 years currently married
or in union",38.3,per cent
,,,Men aged 15-19 years currently married or in union,13.4,per cent
,,,Polygyny,,
,8.9,,women aged 15-49 years,1.0,per cent
,,,men aged 15-49 years,0.4,per cent
,,,Spousal age difference,,
,8.10a,,women aged 15-19 years,2.5,per cent
,8.10b,,women aged 20-24 years,4.8,per cent
Domestic violence,8.14,,Attitudes towards domestic violence,,
,women aged 15-49 years,43.5,per cent,,
,men aged 15-49 years,21.1,per cent,,
Topic,"MICS4
Indicator Number","MDG
Indicator Number",Indicator,Value,
"HIV/AIDS, SEXUAL BEHAVIOUR AND ORPHANED AND VULNERABLE CHILDREN",,,,,
HIV/AIDS,,,Comprehensive knowledge about HIV prevention,,
knowledge,9.1,,women aged 15-49 years,8.6,per cent
and attitudes,,,men aged 15-49 years,17.8,per cent
,9.2,6.3,"Comprehensive knowledge about HIV prevention
amongst women and men aged 15-24",,
women aged 15-24 years,8.9,per cent,,,
,,,men aged 15-24 years,20.9,per cent
,9.3,,Knowledge of mother-to-child transmission of HIV,,
women aged 15-49 years,41.5,per cent,,,
,,,men aged 15-49 years,40.8,per cent
,9.4,,Accepting attitudes towards people living with HIV,,
women aged 15-49 years,6.5,per cent,,,
,,,men aged 15-49 years,13.8,per cent
,9.5,,women who know where to be tested for HIV,22.6,per cent
Men who know where to be tested for HIV,48.6,per cent,,,
,9.6,,"women who have been tested for HIV
and know the results",1.7,per cent
"Men who have been tested for HIV and know the
results",1.4,per cent,,,
,,,,,
,9.7,,"Sexually active women aged 15-24 who have been
tested for HIV and know the results",1.6,per cent
"Sexually active men aged 15-24 who have been
tested for HIV and know the results",2.3,per cent,,,
,,,,,
,"9.8
9.9",,HIV counselling during antenatal care,2.7,per cent
,HIV testing during antenatal care,0.4,per cent,,
Sexual,9.10,,women aged 15-24 who have never had sex,87.4,per cent
behaviour,Men aged 15-24 who have never had sex,45.8,per cent,,
,"9.11
9.12
9.13
9.14
9.15
9.16
9.17
9.18",,"Sex before age 15 amongst women
and men age 15-24",,
,,women aged 15-24 years,12.0,per cent,
men aged 15-24 years,14.2,per cent,,,
,,Age mixing amongst sexual partners,,,
,,women aged 15-24 years,4.3,per cent,
men aged 15-24 years,0.8,per cent,,,
,,Sex with multiple partners,,,
,,women aged 15-49 years,1.2,per cent,
men aged 15-49 years,5.4,per cent,,,
,,Condom use during sex with multiple partners,,,
,,women aged 15-49 years,(*),per cent,
men aged 15-49 years,27.7,per cent,,,
,,Sex with non-regular partners,,,
,,women aged 15-24 years,12.9,per cent,
men aged 15-24 years,55.6,per cent,,,
,,Condom use with non-regular partners,,,
,6.2,women aged 15-24 years,(32.4),per cent,
men aged 15-24 years,49.0,per cent,,,
Orphaned,,Children’s living arrangements,3.5,per cent,
children,,"Prevalence of children with one or both parents
dead",4.3,per cent,
,,,,,
Topic,"MICS4
Indicator Number","MDG
Indicator Number",Indicator,Value,
REPRODUCTIVE HEALTH,,,,,
Contraception and unmet need,5.1,5.4,Adolescent birth rate,145,"per 1,000"
5.2,,Early childbearing,31.0,per cent,
5.3,5.3,Contraceptive prevalence rate,24.8,per cent,
5.4,5.6,Unmet need,28.4,per cent,
Maternal and,,,Antenatal care coverage,,
newborn,5.5a,5.5,At least once by skilled personnel,79.1,per cent
health,5.5b,5.5,At least four times by any provider,62.0,"per cent
per cent
per cent
per cent"
,5.6,,Content of antenatal care,70.2,
,5.7,5.2,Skilled attendant at delivery,98.7,
,5.8,,Institutional deliveries,99.0,
,5.9,,Caesarean section,13.2,per cent
CHILD DEVELOPMENT,,,,,
Child development,6.1,,Support for learning,66.1,per cent
6.2,,Father’s support for learning,59.8,per cent,
6.3,,learning materials: children’s books,10.8,per cent,
6.4,,learning materials: playthings,47.7,per cent,
6.5,,"Inadequate care
Early Childhood Development Index",6.6,per cent,
6.6,,84.9,per cent,,
6.7,,Attendance at early childhood education,1.5,per cent,
EDUCATION,,,,,
literacy and,,,literacy rate amongst women and men aged 15-24,,
education,7.1,2.3,women aged 15-24 years,68.9,per cent
,,,men aged 15-24 years,90.4,per cent
,7.2,,School readiness,4.1,per cent
,7.3,,Net intake rate for primary education,46.9,per cent
,7.4,2.1,Primary school net attendance ratio (adjusted),69.3,"per cent
per cent
per cent
per cent
per cent
per cent
ratio"
,7.5,,Secondary school net attendance ratio (adjusted),22.6,
,7.6,2.2,Children reaching last grade of primary school,74.8,
,7.7,,Primary completion rate,73.3,
,,,Net primary completion rate,40.1,
,7.8,,Transition rate to secondary school,71.1,
,7.9,,Gender Parity Index (primary school),0.96,
,7.10,,Gender Parity Index (secondary school),0.68,ratio
CHILD PROTECTION,,,,,
"Birth
registration",8.1,,Birth registration,95.8,per cent
Child discipline,8.5,,Violent discipline,57.6,per cent
Early marriage,,,Marriage before age 15,,
and polygyny,8.6,,women aged 15-49 years,14.6,per cent
,,,men aged 15-49 years,3.9,per cent
,,,Marriage before age 18,,
,8.7,,women aged 20-49 years,48.3,per cent
,,,men aged 20-49 years,20.5,per cent
,8.8,,"women aged 15-19 years currently married
or in union",38.3,per cent
,,,Men aged 15-19 years currently married or in union,13.4,per cent
,,,Polygyny,,
,8.9,,women aged 15-49 years,1.0,per cent
,,,men aged 15-49 years,0.4,per cent
,,,Spousal age difference,,
,8.10a,,women aged 15-19 years,2.5,per cent
,8.10b,,women aged 20-24 years,4.8,per cent
Domestic violence,8.14,,Attitudes towards domestic violence,,
,women aged 15-49 years,43.5,per cent,,
,men aged 15-49 years,21.1,per cent,,
Topic,"MICS4
Indicator Number","MDG
Indicator Number",Indicator,Value,
"HIV/AIDS, SEXUAL BEHAVIOUR AND ORPHANED AND VULNERABLE CHILDREN",,,,,
HIV/AIDS,,,Comprehensive knowledge about HIV prevention,,
knowledge,9.1,,women aged 15-49 years,8.6,per cent
and attitudes,,,men aged 15-49 years,17.8,per cent
,9.2,6.3,"Comprehensive knowledge about HIV prevention
amongst women and men aged 15-24",,
women aged 15-24 years,8.9,per cent,,,
,,,men aged 15-24 years,20.9,per cent
,9.3,,Knowledge of mother-to-child transmission of HIV,,
women aged 15-49 years,41.5,per cent,,,
,,,men aged 15-49 years,40.8,per cent
,9.4,,Accepting attitudes towards people living with HIV,,
women aged 15-49 years,6.5,per cent,,,
,,,men aged 15-49 years,13.8,per cent
,9.5,,women who know where to be tested for HIV,22.6,per cent
Men who know where to be tested for HIV,48.6,per cent,,,
,9.6,,"women who have been tested for HIV
and know the results",1.7,per cent
"Men who have been tested for HIV and know the
results",1.4,per cent,,,
,,,,,
,9.7,,"Sexually active women aged 15-24 who have been
tested for HIV and know the results",1.6,per cent
"Sexually active men aged 15-24 who have been
tested for HIV and know the results",2.3,per cent,,,
,,,,,
,"9.8
9.9",,HIV counselling during antenatal care,2.7,per cent
,HIV testing during antenatal care,0.4,per cent,,
Sexual,9.10,,women aged 15-24 who have never had sex,87.4,per cent
behaviour,Men aged 15-24 who have never had sex,45.8,per cent,,
,"9.11
9.12
9.13
9.14
9.15
9.16
9.17
9.18",,"Sex before age 15 amongst women
and men age 15-24",,
,,women aged 15-24 years,12.0,per cent,
men aged 15-24 years,14.2,per cent,,,
,,Age mixing amongst sexual partners,,,
,,women aged 15-24 years,4.3,per cent,
men aged 15-24 years,0.8,per cent,,,
,,Sex with multiple partners,,,
,,women aged 15-49 years,1.2,per cent,
men aged 15-49 years,5.4,per cent,,,
,,Condom use during sex with multiple partners,,,
,,women aged 15-49 years,(*),per cent,
men aged 15-49 years,27.7,per cent,,,
,,Sex with non-regular partners,,,
,,women aged 15-24 years,12.9,per cent,
men aged 15-24 years,55.6,per cent,,,
,,Condom use with non-regular partners,,,
,6.2,women aged 15-24 years,(32.4),per cent,
men aged 15-24 years,49.0,per cent,,,
Orphaned,,Children’s living arrangements,3.5,per cent,
children,,"Prevalence of children with one or both parents
dead",4.3,per cent,
,,,,,
Topic,"MICS4
Indicator Number","MDG
Indicator Number",Indicator,Value,
ACCESS TO MASS MEDIA AND USE OF INFORMATION/COMMUNICATION TECHNOLOGY,,,,,
access to mass media,"Mt.1
Mt.2
Mt.3",,exposure to mass media,,
women aged 15-49 years,15.5,per cent,,,
men aged 15-49 years,38.6,per cent,,,
use of information/ communication technology,use of computers,,,,
women aged 15-24 years,36.1,per cent,,,
men aged 15-24 years,59.7,per cent,,,
use of the internet,,,,,
women aged 15-24 years,33.1,per cent,,,
men aged 15-24 years,60.6,per cent,,,
SUBJECTIVE WELL-BEING,,,,,
subjective well-being,"sw.1
sw.2
sw.3",,life satisfaction,,
women age d15-24 years,38.6,per cent,,,
men aged 15-24 years,47.6,per cent,,,
happiness,,,,,
women aged 15-24 years,74.9,per cent,,,
men aged 15-24 years,77.3,per cent,,,
perception of a better life,,,,,
women aged 15-24 years,25.3,per cent,,,
men aged 15-24 years,19.4,per cent,,,
TOBACCO AND ALCOHOL USE,,,,,
tobacco use,"ta.1
ta.2
ta.3
ta.4",,tobacco use,,
women aged 15-49 years,54.7,per cent,,,
men aged 15-49 years,56.2,per cent,,,
smoking before age 15,,,,,
women aged 15-49 years,21.8,per cent,,,
men aged 15-49 years,19.3,per cent,,,
alcohol use,alcohol use,,,,
women aged 15-49 years,14.3,per cent,,,
men aged 15-49 years,48.1,per cent,,,
use of alcohol before age 15,,,,,
"women aged 15-49 years
men aged 15-49 years",5.3,per cent,,,
18.9,per cent,,,,
