0,1,2,3,4,5
,3.3,,"Couverture vaccinale contre la diphtérie, la coqueluche et le tétanos (DTCoq)","30,9",pour cent
,3.4,4.3,Couverture vaccinale contre la rougeole,"49,8",pour cent
,3.5,,Couverture vaccinale contre l’hépatite B,"24,0",pour cent
,3.6,,Couverture vaccinale contre la fièvre jaune,"46,0",pour cent
Vaccin antitétanique,3.7,,Protection néonatale contre le tétanos,"65,3",pour cent
Traitement de la maladie,3.8,,Thérapie par réhydratation orale avec alimentation continue,"37,5",pour cent
,3.9,,Recours aux soins pour pneumonie suspectée,"29,8",pour cent
,3.10,,Antibiothérapie de pneumonie suspectée,"31,3",pour cent
Utilisation des combustibles solides,3.11,,Combustibles solides,"99,4",pour cent
Paludisme,3.12,,Disponibilité de moustiquaires imprégnées (MI) dans le ménage,"47,2",pour cent
,3.14,,Enfants de moins de 5 ans dormant sous n’importe quelle moustiquaire,"60,1",pour cent
,3.15,6.7,Enfants de moins de 5 ans dormant sous moustiquaires imprégnées (MI),"36,4",pour cent
,3.16,,Usage de diagnostics du paludisme,"16,8",pour cent
,3.17,,Traitement antipaludique enfants moins de 5 ans,"20,5",pour cent
,,,le même jour ou le jour suivant,,
,3.18,6.8,Traitement antipaludique enfants de moins de 5 ans,"34,1",pour cent
,3.19,,Femmes enceintes dormant sous moustiquaires imprégnées (MI),"40,4",pour cent
,3.2,,Traitement préventif intermittent du paludisme,"34,6",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
EAU ET ASSAINISSEMENT,,,,,
Eau et assainissement,4.1,7.8,Utilisation de source améliorée,"64,1",pour cent
,4.1,,Utilisation de source d’eau de boisson potable,"54,1",pour cent
,4.2,,Traitement de l’eau,"3,0",pour cent
,4.3,7.9,Utilisation d’installations sanitaires améliorées,"22,3",pour cent
,4.4,,Élimination sans danger des matières fécales de l’enfant,"50,2",pour cent
,4.5,,Disponibilité de l’eau et du savon à l’endroit pour le lavage des mains,"73,6",pour cent
,4.6,,Disponibilité de savon dans la maison,"77,4",pour cent
SANTE DE LA REPRODUCTION,,,,,
Contraception et Besoins non satisfaits,5.1,5.4,Taux de fécondité des adolescentes,229,pour mille
,5.2,,Grossesses précoces,"45,3",pour cent
,5.3,5.3,Taux de prévalence contraceptive,"15,2",pour cent
,5.4,5.6,Besoins non satisfaits,"27,0",pour cent
Santé maternelle et du nouveau-né,5.5a,5.5,Couverture des soins prénatals,"68,2",pour cent
,,,Au moins une fois par le personnel qualifié,,
,5.5b,,Au moins quatre fois par n’importe quel prestataire,"38,1",pour cent
,5.6,,Contenu des soins prénatals,"52,4",pour cent
,5.7,5.2,Personnel qualifié à l’accouchement,"53,8",pour cent
,5.8,,Accouchements institutionnels,"52,5",pour cent
,5.9,,Césarienne,"4,5",pour cent
DÉVELOPPEMENT DU JEUNE ENFANT,,,,,
Développement du jeune enfant,6.1,,Soutien à l’apprentissage,"73,7",pour cent
,6.2,,Appui du père à l’apprentissage,"42,3",pour cent
,6.3,,Matériels d’apprentissage: livres pour enfants,"0,7",pour cent
,6.4,,Matériels d’apprentissage: jouets,"48,5",pour cent
,6.5,,Soins inadéquats,"60,7",pour cent
,6.6,,Indice de développement du jeune enfant,"47,2",pour cent
,6.7,,Participation à l’éducation de la petite enfance,"5,0",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
Iodation du sel,2.16,,Consommation de sel iodé,"64,5",pour cent
Vitamine A,2.17,,Supplémentation en vitamine A (enfants moins de 5 ans),"78,0",pour cent
Insuffisance pondérale,2.18,,Nourrissons de poids insuffisant à la naissance,"13,7",pour cent
à la naissance,,,,,
,2.19,,Nourrissons pesés à la naissance,"60,8",pour cent
SANTE DE L’ENFANT,,,,,
Vaccinations,3.1,,Couverture vaccinale contre la tuberculose,"72,4",pour cent
,3.2,,Couverture vaccinale contre la poliomyélite,"43,6",pour cent
,3.3,,"Couverture vaccinale contre la diphtérie, la coqueluche et le tétanos (DTCoq)","30,9",pour cent
,3.4,4.3,Couverture vaccinale contre la rougeole,"49,8",pour cent
,3.5,,Couverture vaccinale contre l’hépatite B,"24,0",pour cent
,3.6,,Couverture vaccinale contre la fièvre jaune,"46,0",pour cent
Vaccin antitétanique,3.7,,Protection néonatale contre le tétanos,"65,3",pour cent
Traitement de la maladie,3.8,,Thérapie par réhydratation orale avec alimentation continue,"37,5",pour cent
,3.9,,Recours aux soins pour pneumonie suspectée,"29,8",pour cent
,3.10,,Antibiothérapie de pneumonie suspectée,"31,3",pour cent
Utilisation des combustibles solides,3.11,,Combustibles solides,"99,4",pour cent
Paludisme,3.12,,Disponibilité de moustiquaires imprégnées (MI) dans le ménage,"47,2",pour cent
,3.14,,Enfants de moins de 5 ans dormant sous n’importe quelle moustiquaire,"60,1",pour cent
,3.15,6.7,Enfants de moins de 5 ans dormant sous moustiquaires imprégnées (MI),"36,4",pour cent
,3.16,,Usage de diagnostics du paludisme,"16,8",pour cent
,3.17,,Traitement antipaludique enfants moins de 5 ans,"20,5",pour cent
,,,le même jour ou le jour suivant,,
,3.18,6.8,Traitement antipaludique enfants de moins de 5 ans,"34,1",pour cent
,3.19,,Femmes enceintes dormant sous moustiquaires imprégnées (MI),"40,4",pour cent
,3.2,,Traitement préventif intermittent du paludisme,"34,6",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
EAU ET ASSAINISSEMENT,,,,,
Eau et assainissement,4.1,7.8,Utilisation de source améliorée,"64,1",pour cent
,4.1,,Utilisation de source d’eau de boisson potable,"54,1",pour cent
,4.2,,Traitement de l’eau,"3,0",pour cent
,4.3,7.9,Utilisation d’installations sanitaires améliorées,"22,3",pour cent
,4.4,,Élimination sans danger des matières fécales de l’enfant,"50,2",pour cent
,4.5,,Disponibilité de l’eau et du savon à l’endroit pour le lavage des mains,"73,6",pour cent
,4.6,,Disponibilité de savon dans la maison,"77,4",pour cent
SANTE DE LA REPRODUCTION,,,,,
Contraception et Besoins non satisfaits,5.1,5.4,Taux de fécondité des adolescentes,229,pour mille
,5.2,,Grossesses précoces,"45,3",pour cent
,5.3,5.3,Taux de prévalence contraceptive,"15,2",pour cent
,5.4,5.6,Besoins non satisfaits,"27,0",pour cent
Santé maternelle et du nouveau-né,5.5a,5.5,Couverture des soins prénatals,"68,2",pour cent
,,,Au moins une fois par le personnel qualifié,,
,5.5b,,Au moins quatre fois par n’importe quel prestataire,"38,1",pour cent
,5.6,,Contenu des soins prénatals,"52,4",pour cent
,5.7,5.2,Personnel qualifié à l’accouchement,"53,8",pour cent
,5.8,,Accouchements institutionnels,"52,5",pour cent
,5.9,,Césarienne,"4,5",pour cent
DÉVELOPPEMENT DU JEUNE ENFANT,,,,,
Développement du jeune enfant,6.1,,Soutien à l’apprentissage,"73,7",pour cent
,6.2,,Appui du père à l’apprentissage,"42,3",pour cent
,6.3,,Matériels d’apprentissage: livres pour enfants,"0,7",pour cent
,6.4,,Matériels d’apprentissage: jouets,"48,5",pour cent
,6.5,,Soins inadéquats,"60,7",pour cent
,6.6,,Indice de développement du jeune enfant,"47,2",pour cent
,6.7,,Participation à l’éducation de la petite enfance,"5,0",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
EDUCATION,,,,,
Alphabétisation et éducation,7.1,2.3,Taux d’alphabétisation des jeunes femmes de 15-24 ans,"27,4",pour cent
,,,Taux d’alphabétisation des jeunes hommes de 15-24 ans,"51,1",pour cent
,7.2,,Préparation à l’école,"8,9",pour cent
,7.3,,Taux d’admission à l’éducation primaire,"49,4",pour cent
,7.4,2.1,Taux net de fréquentation au primaire (ajusté),"73,3",pour cent
,7.5,,Taux net de fréquentation au secondaire (ajusté),"18,4",pour cent
,7.6,2.2,Enfants atteignant la dernière classe du primaire,"81,4",pour cent
,7.7,,Taux d’achèvement du primaire,"61,5",pour cent
,7.8,,Taux de transition à l’école secondaire,"48,1",pour cent
,7.9,,Indice de parité entre les sexes (école primaire),"0,87",ratio
,7.10,,Indice de parité entre les sexes (école secondaire),"0,67",ratio
PROTECTION DE L’ENFANCE,,,,,
Enregistrement des naissances,8.1,,Enregistrement des naissances,"61,0",pour cent
Travail,8.2,,Travail des enfants,"65,7",pour cent
,,,des enfants,,
,8.3,,Fréquentation scolaire chez les enfants qui travaillent,"66,6",pour cent
,8.4,,Travail des enfants parmi les étudiants,"59,3",pour cent
Discipline des enfants,8.5,,Discipline violente,"92,0",pour cent
Mariage précoce et polygynie,8.6,,Mariage avant l’âge de 15 ans,"23,8",pour cent
,8.7,,Mariage avant l’âge de 18 ans,"59,7",pour cent
,8.8,,Jeunes femmes âgées de 15-19 ans actuellement mariées ou en union,"54,8",pour cent
,,,Jeunes hommes âgés de 15-19 ans actuellement mariés ou en union,"11,0",pour cent
,8.9,,Polygamie : femmes de 15-49 ans en union polygamique,"28,6",pour cent
,,,Différence d’au moins 10 ans d’âge entre conjoints,,
,8.10a,,Femmes âgées de 15-19 ans,"22,0",pour cent
,8.10b,,Femmes âgées de 20-24 ans,"21,8",pour cent
Mutilation génitale féminine/ excision,8.11,,Approbation de la mutilation génitale féminine/excision (MGF/E) chez les femmes,"11,3",pour cent
,8.12,,Prévalence de la mutilation génitale féminine/ excision (MGF/E) chez les femmes,"24,2",pour cent
,8.13,,Prévalence de la mutilation génitale féminine/ excision (MGF/E) chez les filles,"0,8",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
Violence domestique,8.14,,Attitudes des femmes envers la violence domestique,"79,6",pour cent
,,,Attitudes des hommes envers la violence domestique,"84,2",pour cent
"VIH/SIDA, COMPORTEMENT SEXUEL ET ENFANTS ORPHELINS ET VULNÉRABLES",,,,,
VIH/SIDA,9.1,,Connaissance approfondie sur la prévention du VIH chez les femmes de 15-49 ans,"17,2",pour cent
connaissance et attitudes,,,,,
,9.2,6.3,Connaissance approfondie sur la prévention du VIH chez les jeunes femmes de 15-24 ans,"17,4",pour cent
,,,Connaissance approfondie sur la prévention du VIH chez les jeunes hommes de 15-24 ans,"25,0",pour cent
,9.3,,Connaissance de la transmission mère-enfant du VIH chez les femmes de 15-49 ans,"50,5",pour cent
,,,Connaissance de la transmission mère-enfant du VIH chez les hommes de 15-59 ans,"53,4",pour cent
,9.4,,Attitude bienveillante envers les gens vivant avec le VIH chez les femmes de 15-49 ans,"25,3",pour cent
,,,Attitude bienveillante envers les gens vivant avec le VIH chez les hommes de 15-59 ans,"28,0",pour cent
,9.5,,Femmes de 15-49 ans qui savent où faire le test VIH,"63,8",pour cent
,,,Hommes de 15- 59 ans qui savent où faire le test VIH,"70,9",pour cent
,9.6,,Femmes ayant subi le test VIH et connaissant les résultats,"15,8",pour cent
,,,Hommes ayant subi le test VIH et connaissant les résultats,"14,2",pour cent
,9.7,,Jeunes femmes sexuellement actives ayant subi le test du VIH et connaissant les résultats,"22,5",pour cent
,,,Jeunes hommes sexuellement actives ayant subi le test du VIH et connaissant les résultats,"16,3",pour cent
,9.8,,Conseils sur le VIH lors des soins prénatals,"49,2",pour cent
,9.9,,Dépistage du VIH lors des soins prénatals,"32,0",pour cent
,,6.1,Prévalence du VIH chez la population de 15-24 ans,"2,8",pour cent
,,,Prévalence du VIH chez les jeunes femmes,"4,2",pour cent
,,,Prévalence du VIH chez les jeunes hommes,"0,7",pour cent
,,,Prévalence du VIH chez la population de 15-49 ans,"4,9",pour cent
TABLEAU RÉCAPITULATIF DES RÉSULTATS (suite),,,,,
Comportement sexuel,9.10,,Jeunes femmes n’ayant jamais eu de rapports sexuels,"66,0",pour cent
,,,Jeunes hommes n’ayant jamais eu de rapports sexuels,"57,4",pour cent
,9.11,,Rapports sexuels à l’âge de 15 ans chez les jeunes femmes,"28,7",pour cent
,,,Rapports sexuels à l’âge de 15 ans chez les jeunes hommes,"11,2",pour cent
,9.12,,Femmes de 15-24 ans qui ont eu des rapports sexuels au cours des 12 derniers mois avec un homme plus âgé de 10 ans ou plus,"21,1",pour cent
,,,Hommes de 15-24 ans qui ont eu des rapports sexuels au cours des 12 derniers mois avec une femme plus âgée de 10 ans ou plus,"0,1",pour cent
,9.13,,Rapports sexuels des femmes avec des partenaires multiples,"6,7",pour cent
,,,Rapports sexuels des hommes avec des partenaires multiples,"25,2",pour cent
,9.14,,Utilisation par les femmes de préservatif lors des rapports sexuels avec des partenaires multiples,"33,4",pour cent
,,,Utilisation par les hommes de préservatif lors des rapports sexuels avec des partenaires multiples,"31,6",pour cent
,9.15,,Rapports sexuels des femmes avec des partenaires non réguliers,"23,1",pour cent
,,,Rapports sexuels des hommes avec des partenaires non réguliers,"42,2",pour cent
,9.16,6.2,Utilisation de préservatif par les jeunes femmes ayant des rapports sexuels avec des partenaires non réguliers,"54,5",pour cent
,,,Utilisation de préservatif par les jeunes hommes ayant des rapports sexuels avec des partenaires non réguliers,"65,2",pour cent
Enfants orphelins,9.17,,Conditions de vie des enfants,"14,7",pour cent
,,,(ne vit pas avec un parent biologique),,
,9.18,,Prévalence des enfants ayant au moins un parent décédé,"12,6",pour cent
,9.19,6.4,Fréquentation scolaire des orphelins,"69,9",pour cent
,9.20,6.4,Fréquentation scolaire des non orphelins,"79,3",pour cent
