0,1,2,3,4,5
,4.2,,Household water treatment,0,percent
,4.3,7.9,Use of improved sanitation facilities,10.9,percent
,4.4,,Safe disposal of child's faeces,34.3,percent
,4.5,,Place for handwashing,53.1,Percent
,4.6,,Availability of soap,91.7,Percent
REPRODUCTIVE HEALTH,,,,,
Contraception,,,,,
,5.1,,Adolecent birth rate,29,percent
,5.2,,Early childbearing,7.7,percent
,5.3,5.3, Contraceptive prevalence rate,26.6,Percent
,5.4,5.6,Unmet need,27.1,Percent
Maternal and,,,,,
,,5.5,Antenatal care coverage,,
,5.5a,,At least once by skilled personnel,97.2,percent
,5.5b,,At least four times by any provider,87.9,percent
,5.6,,Content of antenatal care,96.1,percent
,5.7,5.2,Skilled attendant at delivery,97.5,percent
,5.8,,Institutional deliveries,97.1,percent
,5.9,,Caesarean section,22.4,Percent
,5.10,,Duration of post-partum stay in health facility,86.9,percent
,5.11,,Post-natal health check for newborn,93.5,percent
,5.12,,Post-natal health check for the mother,91.1,percent
CHILD DEVELOPMENT,,,,,
Child,,,,,
,6.1,,Support for learning,57.3,percent
,6.2,,Father's support for learning,43.2,percent
,6.3,,Learning materials: children’s books,15.9,percent
,6.4,,Learning materials: playthings,50.6,percent
,6.5,,Inadequate care,14.4,percent
,6.6,,Early child development index,81.1,percent
,6.7,,Attendance to early childhood education,87.8,percent
Topic,,,,,Value
,,,,,
,,,,,
EDUCATION,,,,,
,7.1,2.3,Literacy rate among young men,86.3,percent
,,,Literacy rate among young women,77.9,percent
,7.2,,School readiness,90,percent
,7.3,,Net intake rate in primary education,65.7,percent
,7.4,2.1,Primary school net attendance ratio (adjusted),90.9,percent
,7.5,,Secondary school net attendance ratio (adjusted),64.5,percent
,7.6,2.2,Children reaching last grade of primary,97.9,percent
,7.7,,Primary completion rate,144,percent
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,7.8,,Transition rate to secondary school,96.1,percent
,7.9,,,1.01,ratio
,7.10,,,0.92,ratio
CHILD PROTECTION,,,,,
,8.1,,Birth registration,79.6,percent
,8.2,,Child labour,35.4,percent
,8.3,,School attendance among child labourers,95.5,percent
,8.4,,Child labour among students,34.8,percent
,8.5,,Violent discipline,94.6,percent
Early marriage,,,,,
,8.6,,Marriage before age 15,2.4,percent
,8.7,,Marriage before age 18,13.1,percent
,8.8,,Young women age 15-19 currently married or in union,2.1,percent
,8.9,,Polygyny,12.3,percent
Female genital,,,,,
,,,,,
mutilation/,,,,,
,8.11,,Approval for female genital mutilation/cutting (FGM/C) ,0.6,percent
,8.12,,Prevalence of female genital mutilation/cutting (FGM/C) among women,1.6,percent
,8.14,,"Attitudes towards domestic violence, Women",23.2,percent
,8.14,,"Attitudes towards domestic violence, Men",17.7,percent
Topic,,,,,Value
,,,,,
,,,,,
"HIV/AIDS, SEXUAL BEHAVIOUR, AND ORPHANED AND VULNERABLE CHILDREN",,,,,
,9.1,,"Comprehensive knowledge about HIV prevention, Women",39.7,percent
,,,"Comprehensive knowledge about HIV prevention, Men",50.2,percent
,9.2,,Comprehensive knowledge about HIV prevention among young,42.5,percent
,,,Comprehensive knowledge about HIV prevention among young,42.7,percent
,9.3,,"Knowledge of mother-to-child transmission of HIV, Women",58.8,percent
,,,"Knowledge of mother-to-child transmission of HIV, Men",54.6,percent
,9.4,,"Accepting attitude towards people living with HIV, Women",12.7,percent
,,,"Accepting attitude towards people living with HIV, Men",24.9,percent
,9.5,,Women who know where to be tested for HIV,72.5,percent
,,,Men who know where to be tested for HIV,76.3,percent
,9.6,,Women who have been tested for HIV and know the results,8.9,percent
,,,Men who have been tested for HIV and know the results,7.8,percent
,9.7,,Sexually active young women who have been tested for HIV and know the results,11.4,percent
,,,Sexually active young men who have been tested for HIV and know the results,10.4,percent
,9.8,,HIV counselling during antenatal care,70.2,percent
,9.9,,HIV testing during antenatal care,73,percent
,,,,,
,,,,,
,9.10,,Young women who have never had sex,56.5,percent
,9.10,,Young men who have never had sex,50.5,percent
,9.11,,Sex before age 15 among young women,6.3,percent
,9.11,,Sex before age 15 among young men,5.3,percent
,9.12,,Age-mixing among sexual partners,9.5,percent
,9.13,,"Sex with multiple partners, Women",1.3,percent
,9.13,,"Sex with multiple partners, Men",13.3,percent
,9.14,,Sex with multiple partners for Young women,1.1,percent
,9.15,,Sex with non-regular partners,77.4,percent
,9.16,6.2, Condom use with non-regular partners,41.5,percent
Orphaned,,,,,
,9.17,,Children’s living arrangements,17.7,percent
,9.18,,Prevalence of children with at least one parent dead,9.2,Percent
ACCESS TO MASS MEDIA AND USE OF INFORMATION/COMMUNICATION TECHNOLOGY,,,,,
Access to Mass,MT.1                           ,,Women with exposure to all three media at least once a week,11.6,Percent
,,,Men with exposure to all three media at least once a week,34.1,Percent
,MT.2,,Young women who used a computer during the last 12 months,41,Percent
,,,Young men who used a computer during the last 12 months,73.7,Percent
,MT.3                     ,,Young women who used the internet during the last 12 months ,28.4,Percent
,,,Young men who used the internet during the last 12 months,71.1,Percent
,,,,,
,,,,,
,,,,,
Use of computers,,,,,
,,,,,
,,,,,
,,,,,
