0,1,2,3,4,5
,2.6,,Initiation précoce de l’allaitement,Pourcentage de femmes qui ont eu une naissance vivante dans les 2 dernières années qui ont allaité leur dernier nouveau-né dans la première heure après la naissance,"46,6"
,2.7,,Allaitement exclusif des moins de 6 mois,Pourcentage de nourrissons de moins de 6 mois qui sont exclusivement allaités ii,"41,4"
,2.8,,Allaitement prédominant des moins de 6 mois,Pourcentage de nourrissons de moins de 6 mois qui ont reçu l’allaitement maternel comme source prédominante d’alimentation durant le jour précédentiii,"76,5"
,2.9,,Allaitement continu à 1 an,Pourcentage d’enfants de 12-15 mois qui ont été allaités durant le jour précédent,"95,8"
,2.10,,Allaitement continu à 2 ans,Pourcentage d’enfants de 20-23 mois qui ont été allaités durant le jour précédent,"45,5"
,2.11,,Durée médiane de l’allaitement,Age en mois où 50 pour cent d’enfants de 0-35 mois n’ont pas été allaités au sein maternel le jour précédent,"21,2"
,2.12,,Allaitement approprié selon l’âge,Pourcentage d’enfants de 0-23 mois qui ont été nourris de façon adéquate iv le jour précédent,"65,8"
,2.13,,"Introduction d’aliments solides, semi-solides ou mous","Pourcentage de nourrissons de 6-8 mois qui ont reçu des aliments solides, semi-solides ou mous pendant le jour précédent","73,0"
,2.14,,Fréquence des repas lactés pour les enfants non allaités,Pourcentage d’enfants de 6-23 mois non allaités qui ont reçu au moins 2 repas lactés durant le jour précédent,"18,5"
,2.15,,Fréquence minimum des repas,"Pourcentage d’enfants de 6-23 mois qui ont reçu des aliments solides, semi-solides ou mous (plus des repas lactés pour les enfants non-allaités) le nombre minimum de foisv ou plus durant le jour précédent","52,5"
,2.16,,Diversité alimentaire minimum,Pourcentage d’enfants de 6–23 mois qui ont reçu des aliments de 4 ou plus groupes d’aliments durant le jour précédent vi,"25,3"
,2.17a,,Régime alimentaire minimum acceptable,Pourcentage d’enfants de 6-23 mois allaités qui ont reçu au moins la diversité alimentaire minimum et la fréquence minimum des repas durant le jour précédent,"15,1"
,2.17b,,,"Pourcentage d’enfants de 6-23 mois non allaités qui ont reçu au moins 2 repas lactés et qui ont reçu la diversité alimentaire minimum, lait non inclus et la fréquence minimum des repas durant le jour précédent","5,4"
,2.18,,Alimentation au biberon,Pourcentage d’enfants de 0-23 mois qui ont pris un biberon durant le jour précédent,"11,1"
Iodation du sel,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,2.19,,Consommation de sel iodé,Pourcentage de ménages avec du sel testé à 15 parts par million ou plus d’iode/iodate,"38,9"
Faibles poids à la naissance,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,2.20,,Nourrissons de faible poids à la naissance,Pourcentage de naissances vivantes les plus récentes dans les 2 dernières années qui pèsent moins de 2500 g à la naissance,"12,5"
,2.21,,Nourrissons pesés à la naissance,Pourcentage de naissances vivantes les plus récentes dans les 2 dernières années qui ont été pesées à la naissance,"76,3"
Vaccinations,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,3.1,,Couverture vaccinale de la tuberculose,Pourcentage d’enfants de 12-23 mois qui ont reçu le vaccin du BCG avant leur premier anniversaire,"89,4"
,3.2,,Couverture vaccinale de la Polio,Pourcentage d’enfants de 12-23 mois qui ont reçu la troisième dose du vaccin contre la Polio (Polio3) avant leur premier anniversaire,"62,3"
,3.3,,"Couverture vaccinale de la Diphtérie, Tétanos et Coqueluche (DTCoq), Hépatite B et Haemophilus Influenzae type B",Pourcentage d’enfants de 12-23 mois qui ont reçu la troisième dose de Penta (vaccin DTCoq-HepB-Hib 1 à 3) avant leur premier anniversaire,"71,0"
,3.5,,,,
,3.6,,,,
,3.4,OMD 4.3,Couverture vaccinale de la rougeole,Pourcentage d’enfants de 12-23 mois qui ont reçu le vaccin contre la rougeole avant leur premier anniversaire,"65,1"
,3.S1vii,,Couverture vaccinale de la pneumonie,Pourcentage d’enfants de 12-23 mois qui ont reçu la troisième dose du vaccin PCV13 contre la pneumonie (PCV13 3) avant leur premier anniversaire,"64,1"
,3.7,,Couverture vaccinale de la fièvre jaune,Pourcentage d’enfants de 12-23 mois qui ont reçu le vaccin contre la fièvre jaune avant leur premier anniversaire,"63,7"
,3.8,,Couverture vaccinale complète,Pourcentage d’enfants de 12-23 mois qui ont reçu toutesviii les vaccinations recommandées par le programme national de vaccination avant leur premier anniversaire,"41,6"
Vaccination antitétanique,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,3.9,,Protection contre le tétanos néonatal,Pourcentage de femmes de 15-49 ans avec une naissance vivante dans les 2 dernières années qui ont reçu au moins deux doses de vaccin antitétanique dans l’intervalle de temps approprié avant la naissance la plus récente,"70,0"
Diarrhée,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,-,,Enfants avec diarrhée,Pourcentage d’enfants de moins de 5 ans avec diarrhée dans les 2 dernières semaines,"10,1"
,3.10,,Recherche de soins pour la diarrhée,Pourcentage d’enfants de moins de 5 ans avec diarrhée dans les 2 dernières semaines pour qui des conseils ou un traitement ont été recherchés auprès d’une structure/prestataire de santé,"28,2"
,3.11,,Traitement de la diarrhée avec solution de réhydratation orale (SRO) et zinc,Pourcentage d’enfants de moins de 5 ans avec diarrhée dans les 2 dernières semaines qui ont reçu du SRO et du zinc,"15,5"
,3.12,,Traitement de la diarrhée avec thérapie de réhydratation orale (TRO) et alimentation continue,"Pourcentage d’enfants de moins de 5 ans qui ont eu la diarrhée dans les 2 dernières semaines qui ont reçu une TRO (sachet de SRO, liquides SRO pré emballés, liquides- maison recommandés ou plus de liquides) et qui ont continué à être alimentés durant l’épisode de diarrhée","32,5"
Symptômes d’Infection Respiratoire Aigüe (IRA),,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,-,,Enfants avec symptômes d’IRA,Pourcentage d’enfants de moins de 5 ans avec symptômes d’IRA dans les 2 dernières semaines,"2,6"
,3.13,,Recherche de soins pour enfants avec symptômes d’IRA,Pourcentage d’enfants de moins de 5 ans avec symptômes d’IRA dans les 2 dernières semaines pour qui des conseils ou un traitement ont été recherchés auprès d’une structure/agent de santé,"23,3"
,3.14,,Traitement antibiotique pour enfants avec symptômes d’IRA,Pourcentage d’enfants de moins de 5 ans avec symptômes d’IRA dans les 2 dernières semaines qui ont reçu des antibiotiques,"15,9"
Utilisation de combustible solide,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,3.15,Utilisation de combustible solide pour cuisine,Pourcentage de membres de ménages dans les ménages qui utilisent un combustible solide comme source première d’énergie domestique pour cuisiner,"95,6",
Paludisme /Fièvre,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,-,,Enfants avec fièvre,Pourcentage d’enfants de moins de 5 ans avec fièvre dans les deux dernières semaines,"22,9"
,3.16a,,Disponibilité de Moustiquaires Imprégnées d’Insecticide (MII) dans les ménagesix,Pourcentage de ménages avec :,"77,0"
,3.16b,,,au moins une MII,"36,1"
,,,au moins une MII pour chaque deux personnes,,
,3.17a,,Vecteur de contrôle des ménagesx,Pourcentage de ménages qui :,"78,2"
,3.17b,,,ont au moins une MII ou dont le domicile a été pulvérisé par PIDxi au cours des 12 derniers mois,"40,1"
,,,ont au moins une ITN pour chaque 2 personnes ou dont le domicile a été pulvérisé par PID au cours des 12 derniers mois,,
,3.18,OMD 6.7,Enfants de moins de 5 ans dormant sous MII,Pourcentage d’enfants de moins de 5 ans qui ont dormi sous MII la nuit précédente,"72,7"
,3.19,,Population dormant sous MII,Pourcentage de membres des ménages qui ont dormi sous MII la nuit précédente,"59,6"
,3.20,,Recherche de soins pour la fièvre,Pourcentage d’enfants de moins de 5 ans avec fièvre dans les 2 dernières semaines pour qui des conseils ou un traitement ont été recherchés auprès d’une structure/agent de santé,"43,7"
,3.21,,Utilisation des tests de diagnostic de paludisme,Pourcentage d’enfants de moins de 5 ans avec fièvre dans les 2 dernières semaines et qui ont eu un test de paludisme au doigt ou au talon,"19,1"
,3.22,OMD 6.8,Traitement antipaludéen des enfants de moins de 5 ans,Pourcentage d’enfants de moins de 5 ans avec fièvre dans les 2 dernières semaines qui ont reçu n’importe quel traitement antipaludéen,"25,9"
,3.23,,Traitement à base d’Artémisinine Combinée (ACT) parmi les enfants qui ont reçu un traitement antipaludéen,Pourcentage d’enfants de moins de 5 ans qui ont eu de la fièvre dans les 2 dernières semaines qui ont eu reçu une ACT (ou autre traitement de première ligne en accord avec la politique nationale),"13,1"
,3.24,,Femmes enceintes dormant sous MII,Pourcentage de femmes enceintes qui ont dormi sous MII la nuit précédente,"47,0"
,3.25,,Traitement préventif intermittent contre le paludisme durant la grossesse,"Nombre de femmes 15-49 ans qui ont reçu 3 doses ou plus de SP/Fansidar, dont au moins une a été reçue lors d’une visite prénatale, durant leur dernière grossesse ayant abouti à une naissance vivante dans les 2 dernières années","12,5"
Eau et assainissement,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,4.1,OMD 7.8,Utilisation de sources d’eau de boisson améliorées,Pourcentage de membres de ménages utilisant des sources d’eau de boisson améliorées,"72,1"
,4.2,,Traitement de l’eau,Pourcentage de membres des ménages dans les ménages utilisant de l’eau de sources non améliorées qui utilisent une méthode de traitement appropriée,"11,9"
,4.3,OMD 7.9,Utilisation de toilettes améliorées,Pourcentage de membres des ménages utilisant des toilettes améliorées qui ne sont pas partagées,"12,7"
,4.4,,Evacuation hygiénique des excréments d’enfants,Pourcentage d’enfants de 0-2 ans dont les dernières selles ont été évacuées de façon hygiénique,"27,9"
,4.5,,Lieu de lavage des mains,Pourcentage de ménages qui ont un lieu spécifique pour le lavage des mains dans lequel il y a de l’eau et du savon ou tout autre produit pour se laver,"8,4"
,4.6,,Disponibilité de savon ou de tout autre produit pour se laver,Pourcentage de ménages qui ont du savon ou tout autre produit pour se laver,"69,6"
Contraception et besoins non satisfaits,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,,,Indice Synthétique de Fécondité (ISF),Indice Synthétique de Fécondité A des femmes de 15-49 ans,"5,7"
,5.1,OMD 5.4,Taux de fécondité des adolescentes,Taux de fécondité par âge spécifique A des femmes de 15- 19 ans,94
,5.2,,Fécondité précoce,Pourcentage de femmes de 20-24 ans qui ont eu au moins une naissance vivante avant l’âge de 18 ans,"19,4"
,5.3,OMD 5.3,Taux de prévalence de la contraception,Pourcentage de femmes de 15-49 ans actuellement mariées ou en union qui utilisent (ou dont le partenaire utilise) une méthode de contraception (traditionnelle ou moderne),"17,9"
,5.4,OMD 5.6,Besoins non-satisfaits,Pourcentage de femmes de 15-49 ans actuellement mariées ou en union qui sont fécondes et veulent espacer leurs naissances ou limiter le nombre d’enfants et qui n’utilisent pas actuellement une méthode de contraception,"33,1"
"A Le taux de fécondité par âge spécifique est défini comme le nombre de naissances vivantes des femmes d’un groupe d’âges spécifique durant une période spécifique, divisé par le nombre moyen de femmes dans ce groupe d’âges durant la même période, exprimé pour 1 000 femmes. Le taux de fécondité par âge spécifique des femmes de 15-19 ans est aussi appelé taux de fécondité des adolescentes.",,,,,
"L’Indice Synthétique de Fécondité (ISF) est calculé en sommant les taux de fécondité par âge spécifique de chaque groupe d’âges quinquennal de femmes, de 15 à 49 ans. L’ISF donne le nombre moyen d’enfants auxquels une femme aura donné naissance à la fin de sa vie féconde (avant 50 ans) si les conditions actuelles de fécondité demeurent les mêmes.",,,,,
Santé maternelle et des nouveau-nés,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,,OMD 5.5,Couverture des soins prénatals,Pourcentage de femmes de 15-49 ans avec une naissance vivante dans les 2 dernières années qui ont été suivies durant leur dernière grossesse ayant abouti à une naissance vivante :,
,5.5a,,,au moins une fois par un personnel de santé qualifié,"82,8"
,5.5b,,,au moins 4 fois par n’importe quel prestataire de santé,"58,8"
,,,,,
,,,,,
,5.6,,Contenu des soins prénatals,"Pourcentage de femmes de 15-49 ans avec une naissance vivante dans les 2 dernières années qui ont eu une prise de tension, ont donné des échantillons d’urine et de sang durant leur dernière grossesse qui a abouti à une naissance vivante","71,7"
,,,,,
,5.7,OMD 5.2,Assistance qualifiée durant l’accouchement,Pourcentage de femmes de 15-49 ans avec une naissance vivante dans les 2 dernières années qui ont été assistées durant l’accouchement de la plus récente naissance vivante par du personnel de santé qualifié,"77,2"
,,,,,
,5.8,,Accouchement en centre de santé,Pourcentage de femmes de 15-49 ans dont la plus récente naissance vivante au cours des 2 dernières années a été accouchée dans un centre de santé,"87,0"
,,,,,
,5.9,,Accouchement par césarienne,Pourcentage de femmes de 15-49 ans dont la plus récente naissance vivante au cours des 2 dernières années a été accouchée par césarienne,"5,3"
,,,,,
Examens de santé post-natals,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,5.10,,Séjour post-partum dans une structure de santé,Pourcentage de femmes de 15-49 ans qui sont restées dans une structure de santé 12 heures ou plus après l’accouchement de leur plus récente naissance vivante des 2 dernières années,"81,1"
,5.11,,Examen de santé post-natal du nouveau-né,Pourcentage de dernières naissances vivantes dans les 2 dernières années qui ont eu un examen de santé post- natal dans la structure de santé ou à la maison juste après l’accouchement ou un examen de santé post-natal dans les 2 jours après la naissance,"80,4"
,5.12,,Examen de santé post-natal de la mère,Pourcentage de femmes de 15-49 ans qui ont eu un examen de santé dans la structure de santé ou à la maison juste après l’accouchement ou un examen de santé dans les 2 jours après l’accouchement de leur plus récente naissance vivante des 2 dernières années,"78,2"
Mortalité maternelle,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,5.13,OMD 5.1,Taux de mortalité maternelle,"Décès durant la grossesse, l’accouchement ou dans les 2 mois après l’accouchement ou l’interruption de la grossesse, pour 100 000 naissances pour la période de 7 ans précédant l’enquête",347
Développement de l’enfant,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,6.1,,Fréquentation du préscolaire,Pourcentage d’enfants de 36-59 mois qui fréquentent un programme d’instruction préscolaire,"13,0"
,6.2,,Soutien à l’apprentissage,Pourcentage d’enfants de 36-59 mois avec qui un adulte s’est engagé dans 4 ou plus activités de promotion d’apprentissage et de préparation scolaire dans les 3 derniers jours,"27,7"
,6.3,,Soutien paternel à l’apprentissage,Pourcentage d’enfants de 36-59 mois dont le père biologique s’est engagé dans une ou plus activités de promotion d’apprentissage et de préparation scolaire dans les 3 derniers jours,"5,2"
,6.4,,Soutien maternel à l’apprentissage,Pourcentage d’enfants de 36-59 mois dont la mère biologique s’est engagée dans une ou plus activités de promotion d’apprentissage et de préparation scolaire dans les 3 derniers jours,"13,3"
,6.5,,Disponibilité de livres d’enfants,Pourcentage d’enfants de moins de 5 ans qui ont au moins 3 livres d’enfants,"1,4"
,6.6,,Disponibilité de jouets,Pourcentage d’enfants de moins de 5 ans qui jouent avec deux ou plus sortes de jouets,"47,6"
Développement de l’enfant,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,6.7,,Garde inadéquate,Pourcentage d’enfants de moins de 5 ans laissés seuls ou sous la garde d’un autre enfant de moins de 10 ans durant plus d’1 heure au moins une fois dans la semaine précédente,"34,1"
,6.8,,Indice de développement de la petite enfance,"Pourcentage d’enfants de 36-59 mois qui sont sur la bonne voie de développement dans au moins trois des quatre domaines suivants : lecture -calcul, physique, socio-affectif, apprentissage","61,4"
Alphabétisation et éducationxii,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,7.1,OMD 2.3,Taux d’alphabétisation des jeunes,Pourcentage de jeunes de 15-24 ans capables de lire une phrase courte et simple sur la vie quotidienne ou qui sont allées à l’école secondaire ou plus.,
,,,Femmes,"43,9",
,,,) Hommes,"59,6",
,,,,,
,,,,,
,7.2,,Préparation à l’école,Pourcentage d’enfants en 1ère année d’étude primaire qui sont allés au préscolaire l’année scolaire précédente,"19,7"
,7.3,,Taux net d’admission à l’école primaire,Pourcentage d’enfants en âge d’aller à l’école primaire qui sont entrés en première année de l’école primaire,"52,3"
,7.4,OMD 2.1,Taux net de fréquentation du primaire (ajusté)),Pourcentage d’enfants ayant l’âge d’entrer au cycle primaire qui fréquentent une école primaire ou secondaire,"74,9"
,7.5,,Taux net de fréquentation du secondaire (ajusté),Pourcentage d’enfants ayant l’âge d’entrer au cycle secondaire qui fréquentent une école secondaire ou supérieure,"44,0"
,7.6,OMD 2.2,Enfants atteignant la dernière classe du primaire,Proportion d’enfants commençant la 1ère année d’étude du primaire et finissant par atteindre la dernière année de ce cycle,87.4
,7.7,,Taux d’achèvement du primaire,Nombre d’enfants fréquentant la dernière année de l’école primaire (redoublants exclus) divisé par le nombre d’enfants en âge de compléter le niveau primaire (âge approprié à la dernière classe du niveau primaire),"70,5"
,7.8,,Taux de transition à l’école secondaire,Nombre d'enfants fréquentant la dernière année de l’école primaire durant l'année scolaire précédente qui sont dans la première année du secondaire au cours de l'année scolaire en cours divisé par le nombre d'enfants fréquentant la dernière année de l'école primaire durant l'année scolaire précédente,"88,6"
,7.9,OMD 3.1,Indice de parité entre les sexes (niveau primaire),Ratio net de fréquentation du primaire (ajusté) des filles divisé par le ratio net de fréquentation du primaire (ajusté) des garçons,0.95
,7.10,OMD 3.1,Indice de parité entre les sexes (niveau secondaire),Ratio net de fréquentation du secondaire (ajusté) des filles divisé par le ratio net de fréquentation du secondaire (ajusté) des garçons,0.76
Enregistrement des naissances,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.1,,Enregistrement des naissances,Pourcentage d’enfants de moins de 5 ans dont la naissance a été reportée comme enregistrée,"84,8"
Travail des enfants,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.2,,Travail des enfants,Pourcentage d’enfants de 5-17 ans qui sont impliqués dans le travail des enfantsxiii,"52,5"
Discipline des enfants,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.3,,Discipline violente,Pourcentage d’enfants de 1-14 ans qui ont subi une agression psychologique ou un châtiment corporel durant le mois dernier,"91,1"
Mariage précoce et polygamie,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.4,,Mariage avant 15 ans,Pourcentage de personnes de 15-49 ans qui ont été mariées ou en union avant l’âge de 15 ans,
,,,Femmes,,"8,8"
,,,) Hommes,,"1,4"
,,,,,
,,,,,
,8.5,,Mariage avant 18 ans,Pourcentage de personnes de 20-49 ans qui ont été mariées ou en union avant l’âge de 18 ans,
,,,Femmes,,"31,7"
,,,) Hommes,,"6,1"
,,,,,
,,,,,
,8.6,,Jeunes de 15-19 ans actuellement mariés ou en union,Pourcentage de jeunes de 15-19 ans qui sont mariés ou en union,
,,,Femmes,,"16,9"
,,,) Hommes,,"0,7"
,,,,,
,,,,,
,8.7,,Polygamie,Pourcentage de personnes de 15-49 ans qui sont dans une union polygame,
,,,Femmes,,"41,2"
,,,) Hommes,,"18,6"
,,,,,
,,,,,
,,,Différence d’âge entre conjoint,"Pourcentage de jeunes femmes qui sont mariées ou en union et dont le conjoint est de 10 ans ou plus, plus âgé qu’elles",
,8.8a,,"parmi les femmes de 15-19 ans,",,"25,8"
,8.8b,,parmi les femmes de 20-24 ans,,"25,4"
,,,,,
,,,,,
Mutilations Génitales Féminines / Excision,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.9,,Approbation des Mutilations Génitales Féminines / Excision (MGF/E),Pourcentage de Femmes de 15-49 ans qui disent que la pratique des MGF/E doit continuer,"3,4"
,8.10,,Prévalence de MGF/E parmi les femmes,Pourcentage de femmes de 15-49 ans qui déclarent avoir subi n'importe quelle forme de MGF/E,"9,2"
,8.11,,Prévalence de MGF/E parmi les filles,Pourcentage de filles de 0-14 ans qui ont subi n'importe quelle forme de MGF/E tel que rapporté par les mères de 15-49 ans,"0,2"
Attitudes vis-à-vis de la violence domestique,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.12,,Attitudes vis-à-vis de la violence domestique,"Pourcentage de personnes de 15-49 ans qui estiment qu’il est justifié qu’un mari frappe ou batte sa femme au moins dans les circonstances suivantes : (1) elle sort sans le lui dire,",
,,,"elle néglige les enfants, (3) elle discute ses opinions, (4) elle refuse d’avoir des rapports sexuels avec lui, (5) elle brûle la nourritureFemmes) Hommes",,
,,,Femmes,,"36,0"
,,,) Hommes,,"16,6"
,,,,,
,,,,,
Arrangement de vie des enfants,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,8.13,,Arrangement de vie des enfants,Pourcentage d’enfants de 0-17 ans qui ne vivent avec aucun de leurs parents biologiques,"13,1"
,8.14,,Prévalence d’enfants dont un ou les deux parents sont décédés,Pourcentage d’enfants de 0-17 ans dont un ou les deux parents biologiques sont décédés,"7,3"
,8.15,,Enfants dont au moins un des parents vit à l’étranger,Pourcentage d’enfants 0-17 ans dont au moins un des parents biologiques vit à l’étranger,"3,1"
Connaissances et attitudes vis-à-vis du VIH/SIDA,,,,,
Indicateur MICS,,Indicateur,Description,Valeur,
,-,,Connaissance du SIDA,Pourcentage de personnes de 15-49 ans qui ont entendu parler du SIDA,
,,,Femmes,,"87,4"
,,,) Hommes,,"92,2"
,,,,,
,,,,,
,9.1,OMD 6.3,Connaissance de la prévention du VIH parmi les jeunes,Pourcentage de jeunes de 15-24 ans qui identifient correctement les moyens de prévenir la transmission sexuelle du VIHxiv et qui rejettent les principales idées fausses sur la transmission du VIHxv,
,,,Femmes,,"21,6"
,,,) Hommes,,"31,3"
,,,,,
,,,,,
Connaissances et attitudes vis-à-vis du VIH/SIDA,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.2,,Connaissance de la transmission mère- enfant du VIH,Pourcentage de personnes de 15-49 ans qui identifient correctement tous les trois moyensxvi de transmission mère-enfant du VIH,
,,,Femmes,,"60,6"
,,,) Hommes,,"53,9"
,,,,,
,,,,,
,9.3,,Attitudes d’acceptation à,Pourcentage de people de 15-49 ans exprimant leur acceptation à toutes les 4 questionsxvii vis-à-vis des personnes vivant avec le VIH,
l’égard des personnes vivant avec le VIH IV,,,Femmes,,"7,7"
,,,) Hommes,,"15,1"
,,,,,
,,,,,
Test VIH,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.4,,Personnes qui connaissent un lieu où se faire tester pour le VIH,Pourcentage de personnes de 15-49 ans qui déclarent connaitre un lieu où se faire tester pour le VIH,
,,,Femmes,,"61,6"
,,,) Hommes,,"49,7"
,,,,,
,,,,,
,9.5,,Personnes qui ont été testées pour le VIH et qui connaissent le résultat,Pourcentage de personnes de 15-49 ans qui ont eu un test de dépistage du VIH durant les 12 derniers mois et qui connaissent leur résultat,
,,,Femmes,,"14,2"
,,,) Hommes,,"7,5"
,,,,,
,,,,,
,9.6,,Jeunes sexuellement actifs qui ont été testés pour le VIH et qui connaissent le résultat,"Pourcentage de jeunes de 15-24 ans qui ont eu des rapports sexuels dans les 12 derniers mois, ont eu un test de VIH durant les 12 derniers mois et qui connaissent leur résultat",
,,,Femmes,,"17,8"
,,,) Hommes,,"6,8"
,,,,,
,,,,,
,9.7,Conseils sur le VIH pendant les visites prénatales,Pourcentage de femmes de 15-49 ans qui ont eu une naissance vivante dans les 2 dernières années et ont eu des consultations prénatales durant la grossesse de leur naissance la plus récente et qui rapportent avoir reçu du conseil sur le VIH pendant les consultations prénatales,"42,3",
,9.8,Test de VIH pendant les visites prénatales,Pourcentage de Femmes de 15-49 ans qui ont eu une naissance vivante dans les 2 dernières années et ont eu des consultations prénatales durant la grossesse de leur naissance la plus récente qui rapportent qu’on leur a proposé,"46,2",
,,et qu’elles ont accepté un test de dépistage VIH pendant leurs consultations prénatales et qui ont reçu leur résultat,,,
Comportement sexuel,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.9,,Jeunes qui n’ont jamais eu de relations sexuelles,Pourcentage de jeunes de 15-24 ans jamais mariés ou en union qui n’ont jamais eu de relations sexuelles,
,,,Femmes,,"49,0"
,,,) Hommes,,"46,7"
,,,,,
,,,,,
,9.10,,Relations sexuelles avant 15 ans chez les jeunes,Pourcentage de jeunes de 15-24 ans qui ont eu des relations sexuelles avant 15 ans,
,,,Femmes,,"16,0"
,,,) Hommes,,"15,0"
,,,,,
,,,,,
,9.11,,Différence d’âges entre partenaires sexuels,Pourcentage de femmes de 15-24 ans qui ont eu des relations sexuelles dans les 12 derniers mois avec un partenaire de 10 ans ou plus leur ainé,"21,4"
,,,,,
Comportement sexuel,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.12,,Partenaires sexuels multiples,Pourcentage de personnes de 15-49 qui ont eu des rapports sexuels avec plus d’un partenaire dans les 12 derniers mois,
,,,Femmes,"2,2",
,,,) Hommes,"23,1",
,,,,,
,,,,,
,9.13,,Utilisation de condom lors du dernier rapport sexuel parmi les personnes qui ont de multiples partenaires,Pourcentage de personnes de 15-49 ans qui rapportent avoir eu des rapports sexuels avec plus d’un partenaire dans les 12 derniers mois et rapportent également qu’un condom a été utilisé lors du dernier rapport sexuel,
,,,Femmes,"27,2",
,,,) Hommes,"22,9",
,,,,,
,,,,,
,9.14,,Rapports sexuels avec partenaires non réguliers,Pourcentage de jeunes de 15-24 ans sexuellement qui ont eu des rapports sexuels dans les 12 derniers mois avec un partenaire autre que le conjoint ou le/la partenaire cohabitant,
,,,Femmes,"28,1",
,,,) Hommes,"43,8",
,,,,,
,,,,,
,9.15,OMD 6.2,Utilisation de condom avec partenaires non réguliers,"Pourcentage de jeunes de 15-24 ans qui rapportent avoir utilisé un condom durant le dernier rapport sexuel avec un partenaire autre que le conjoint ou le partenaire cohabitant, dans les 12 derniers mois",
,,,Femmes,"34,1",
,,,) Hommes,"43,7",
,,,,,
,,,,,
